,회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,현금및현금성자산(IFRS),유동금융자산(IFRS),매출채권 및 기타유동채권(IFRS),상각후원가측정 유가증권(IFRS),매출채권(IFRS),미수금(IFRS),단기대여금(IFRS),선급금(IFRS),기타유동자산(IFRS),상품(IFRS),제품(IFRS),원재료(부재료)(IFRS),토지(IFRS),건물 및 부속설비(IFRS),기계장치(IFRS),차량운반구(IFRS),공구,회원권(IFRS),배출권자산(IFRS),매입채무(IFRS),미지급금(IFRS),미지급비용(IFRS),선수금(IFRS),당기법인세부채(미지급법인세)(IFRS),기타유동부채(IFRS),장기차입금(IFRS),보통주자본금(IFRS),주식발행초과금(IFRS),자기주식(IFRS),기타포괄손익누계액(IFRS),이익준비금(IFRS),미처분이익잉여금(결손금)(IFRS),매출액(수익)(IFRS),제품매출액(IFRS),기타수익(IFRS),종업원 급여비용(IFRS),급여(IFRS),퇴직급여(IFRS),복리후생비(IFRS),보험료(IFRS),여비교통비(IFRS),임차료(IFRS),접대비(IFRS),감가상각비(IFRS),광고선전비(IFRS),차량유지비(IFRS),연구개발비(IFRS),대손상각비(IFRS),기타(IFRS),이자수익(IFRS),외환차손(IFRS).1,외화환산손실(IFRS).1,법인세비용(IFRS),label
191,(주)셀트리온헬스케어,91990,2017,4,46,74607,  도매 및 상품 중개업 ,2017-07-28,2024/01/12,251366073.0,523472993.0,419123305.0,0.0,414511305.0,1013000.0,619000.0,4408000.0,643079.0,0.0,5497000.0,179000.0,0.0,0.0,0.0,61000.0,1171232.0,666000.0,0.0,659243329.0,61108000.0,7468000.0,18719000.0,31661523.0,146749466.0,0.0,137338423.0,1365601076.0,0.0,-14050073.0,0.0,261308599.0,921499987.0,0.0,13017987.0,19027000.0,12120000.0,917000.0,2114000.0,0.0,4266000.0,1057000.0,0.0,88000.0,5622000.0,0.0,12036000.0,529000.0,3036658.0,6819000.0,28779714.0,3161000.0,51330171.0,1.0
192,(주)셀트리온헬스케어,91990,2018,4,46,74607,  도매 및 상품 중개업 ,2017-07-28,2024/01/12,240368870.0,1498271.0,405542813.0,0.0,403544813.0,1538000.0,646000.0,2769000.0,54750606.0,98000.0,25832000.0,0.0,0.0,0.0,0.0,55000.0,1308667.0,1406789.0,0.0,646329000.0,167509000.0,1519000.0,118351000.0,29162603.0,127850000.0,0.0,140526549.0,1377025703.0,-96165242.0,-11427096.0,0.0,267462572.0,695082135.0,0.0,3144135.0,26719000.0,18920000.0,1220000.0,4023000.0,0.0,5672000.0,1728000.0,0.0,114000.0,8907000.0,0.0,13505000.0,832000.0,4362102.0,5368000.0,12195799.0,9501000.0,14105222.0,1.0
193,(주)시노펙스,25320,2016,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",1995-04-20,,20972264.0,5264685.0,29861628.0,,36863960.0,4376162.0,5338989.0,3764094.0,2293831.0,1219705.0,1938650.0,5717892.0,12266522.0,13963443.0,14475176.0,254371.0,107373.0,120000.0,,18464628.0,105755.0,4688402.0,2197445.0,168601.0,2197445.0,3095410.0,32599042.0,69543169.0,-2279964.0,1951565.0,0.0,-25988376.0,155021724.0,0.0,155021724.0,22183061.0,7743829.0,817868.0,1091529.0,323022.0,631548.0,496006.0,274241.0,2218897.0,63539.0,318468.0,1873276.0,1203088.0,632.0,533297.0,2669559.0,527334.0,460540.0,1.0
194,(주)시노펙스,25320,2017,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",1995-04-20,,22413178.0,4020309.0,20638613.0,,21288380.0,7059243.0,5092189.0,7640908.0,3890125.0,1439321.0,3173486.0,6209271.0,12266522.0,13551021.0,10383092.0,317818.0,367287.0,120000.0,,21642335.0,2479114.0,2416781.0,861017.0,512438.0,861017.0,5917519.0,33191694.0,71955260.0,-2279964.0,-347979.0,0.0,-40201238.0,181187121.0,0.0,181187121.0,18008825.0,6633785.0,548746.0,1129623.0,296859.0,572300.0,368886.0,186272.0,1620224.0,26136.0,195466.0,3724576.0,-3962082.0,479284.0,439795.0,3253518.0,1243228.0,2260951.0,1.0
195,(주)시큐브,131090,2015,5,58,105802,  출판업 ,2011-12-21,,6376687.0,7980760.0,8596961.0,0.0,8638607.0,160893.0,0.0,148866.0,165459.0,0.0,0.0,0.0,1207537.0,1891589.0,0.0,0.0,903324.0,483930.0,0.0,6156389.0,695799.0,201629.0,0.0,,176718.0,0.0,3100000.0,5833739.0,-2858598.0,0.0,35976.0,14503883.0,14813921.0,11114595.0,0.0,4873569.0,1157290.0,204265.0,238804.0,13883.0,32521.0,59690.0,68910.0,147762.0,26532.0,30452.0,3677439.0,23728.0,0.0,0.0,15084.0,0.0,-19152.0,1.0
196,(주)시큐브,131090,2016,5,58,105802,  출판업 ,2011-12-21,,8556423.0,8381601.0,8217568.0,0.0,8793078.0,7827.0,0.0,85351.0,91368.0,0.0,0.0,0.0,1207537.0,1891589.0,0.0,0.0,1141266.0,483930.0,0.0,6428159.0,936120.0,231756.0,18379.0,47527.0,20596.0,0.0,3400000.0,5833739.0,-2862269.0,0.0,69618.0,15316087.0,15151907.0,10618096.0,0.0,4751486.0,1322917.0,157538.0,257367.0,22480.0,94503.0,66807.0,82020.0,148107.0,13110.0,9022.0,3044009.0,337580.0,0.0,128807.0,20720.0,0.0,-123855.0,1.0
197,(주)시큐브,131090,2017,5,58,105802,  출판업 ,2011-12-21,,13185560.0,7050001.0,8347215.0,0.0,8770323.0,5085.0,0.0,172280.0,179502.0,0.0,1328.0,0.0,1207537.0,1891589.0,0.0,0.0,1249594.0,228430.0,0.0,6642231.0,798325.0,349902.0,328747.0,49333.0,917217.0,0.0,3400000.0,5833739.0,-2900423.0,-43841.0,100650.0,18084336.0,15259224.0,10497309.0,0.0,5227054.0,1494562.0,302917.0,266494.0,9204.0,143823.0,68172.0,53443.0,128931.0,34525.0,3731.0,2751407.0,-147773.0,0.0,146531.0,21744.0,42202.0,258092.0,1.0
198,(주)시큐브,131090,2018,5,58,105802,  출판업 ,2011-12-21,,13867001.0,7050463.0,6221210.0,0.0,6937689.0,5098.0,0.0,135186.0,142263.0,0.0,1142.0,0.0,1207537.0,1891589.0,0.0,0.0,1415875.0,228430.0,0.0,4506894.0,780554.0,200008.0,0.0,48481.0,564568.0,0.0,3600000.0,5833739.0,-2906946.0,-13800.0,131681.0,20448206.0,13950490.0,8486466.0,0.0,3896138.0,1434457.0,257860.0,269203.0,5812.0,71002.0,7245.0,32633.0,143318.0,21425.0,4931.0,1630673.0,288496.0,0.0,141946.0,1263.0,0.0,85790.0,1.0
199,(주)시큐브,131090,2019,5,58,105802,  출판업 ,2011-12-21,,18399997.0,7050463.0,4706938.0,0.0,5861938.0,80925.0,0.0,464170.0,467612.0,0.0,1024.0,0.0,1519148.0,2565949.0,0.0,0.0,1505433.0,228430.0,0.0,3516260.0,1185300.0,428981.0,112.0,117748.0,476193.0,0.0,3800000.0,5833739.0,-3441091.0,12219.0,164711.0,25030036.0,18216685.0,9714286.0,0.0,4706706.0,1636794.0,199387.0,230895.0,6645.0,76552.0,7762.0,44940.0,220729.0,41980.0,6059.0,2462563.0,524037.0,0.0,147278.0,0.0,8102.0,21425.0,1.0
200,(주)씨씨에스충북방송,66790,2014,5,60,106002,  방송 및 영상·오디오물 제공 서비스업 ,2003-05-30,,1618608.0,16711103.0,8578581.0,,4722852.0,3303619.0,17470403.0,6370285.0,6065377.0,450348.0,0.0,0.0,2740551.0,2090353.0,0.0,44192.0,241042.0,0.0,,3972415.0,2356846.0,568411.0,542925.0,,542925.0,8517907.0,37069161.0,4861903.0,-295093.0,0.0,0.0,-7844435.0,26957021.0,0.0,325630.0,3729469.0,2766714.0,284879.0,792530.0,61220.0,30382.0,185588.0,138327.0,282048.0,33408.0,147260.0,0.0,174152.0,0.0,615314.0,1787.0,3066.0,0.0,1.0
201,(주)씨씨에스충북방송,66790,2015,5,60,106002,  방송 및 영상·오디오물 제공 서비스업 ,2003-05-30,,1465450.0,8744943.0,6998994.0,,4701256.0,2857569.0,12616943.0,801545.0,397713.0,393239.0,0.0,0.0,2644351.0,1778552.0,0.0,52936.0,179186.0,0.0,,659736.0,2801934.0,420302.0,606624.0,,606624.0,11965651.0,39569161.0,4953107.0,-295093.0,0.0,0.0,-9183710.0,24575210.0,0.0,739645.0,3430721.0,2350586.0,354443.0,658878.0,59633.0,30811.0,145143.0,132577.0,253639.0,26002.0,129266.0,0.0,174363.0,0.0,1024873.0,322.0,0.0,0.0,1.0
202,(주)씨씨에스충북방송,66790,2016,5,60,106002,  방송 및 영상·오디오물 제공 서비스업 ,2003-05-30,,220635.0,807916.0,5929876.0,,3675337.0,2308731.0,807916.0,2985.0,165119.0,0.0,0.0,0.0,1301089.0,1119977.0,0.0,327120.0,142155.0,0.0,,737825.0,670711.0,372575.0,121339.0,,121339.0,3750000.0,39569161.0,4953107.0,0.0,0.0,0.0,-11256780.0,20908297.0,0.0,2264117.0,2378249.0,1361905.0,112970.0,506970.0,48252.0,26812.0,153046.0,86792.0,149306.0,22858.0,96948.0,0.0,151258.0,0.0,292967.0,0.0,0.0,0.0,1.0
203,(주)씨씨에스충북방송,66790,2017,5,60,106002,  방송 및 영상·오디오물 제공 서비스업 ,2003-05-30,,1023584.0,0.0,6398031.0,,3571745.0,7602596.0,75828.0,16248.0,118587.0,0.0,0.0,0.0,1062196.0,835787.0,0.0,6247.0,175142.0,0.0,,878872.0,819032.0,359670.0,312987.0,,312987.0,0.0,40483168.0,4986196.0,0.0,0.0,0.0,-15566758.0,21259587.0,0.0,2372085.0,2498002.0,1374598.0,136645.0,471288.0,45299.0,42121.0,138789.0,63927.0,131380.0,15193.0,86859.0,0.0,538603.0,0.0,21936.0,0.0,0.0,0.0,1.0
204,(주)씨에스,65770,2014,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2004-06-04,,656254.0,8591944.0,7686445.0,,6953666.0,752311.0,2075087.0,1210569.0,1141792.0,565231.0,3391604.0,7291020.0,12081240.0,24299098.0,1970552.0,531239.0,5720853.0,144864.0,,13062669.0,1675931.0,777103.0,437152.0,1656.0,437152.0,4863530.0,6000000.0,13126141.0,-7351204.0,8449753.0,765012.0,-12891451.0,86207051.0,52419265.0,3384902.0,4133333.0,2806359.0,347343.0,344731.0,49436.0,318108.0,225027.0,386072.0,301847.0,43052.0,152492.0,3819332.0,34229.0,18460.0,303676.0,368145.0,65766.0,-5919684.0,1.0
205,(주)씨에스에이코스믹,83660,2013,5,20,32202,  화학물질 및 화학제품 제조업; 의약품 제외 ,2006-07-25,,1925496.0,80379.0,8783658.0,0.0,8432517.0,1532930.0,613695.0,144337.0,23422.0,0.0,1068521.0,821124.0,2529674.0,2319668.0,785837.0,124518.0,885097.0,152753.0,0.0,2759734.0,873987.0,881348.0,187568.0,,187568.0,0.0,4351559.0,14949136.0,0.0,931605.0,226736.0,-12689989.0,20633506.0,20559634.0,0.0,4300594.0,1704277.0,200180.0,266750.0,62586.0,35335.0,176980.0,143568.0,137104.0,71488.0,165980.0,233092.0,91263.0,410.0,23155.0,1068.0,788.0,0.0,1.0
206,(주)씨엔플러스,115530,2018,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2011-11-02,,400073.0,98768.0,7644192.0,0.0,4414957.0,4046419.0,205708.0,2686434.0,341700.0,12874.0,1064214.0,754995.0,13253240.0,6248575.0,32190484.0,115015.0,3710355.0,0.0,0.0,6717548.0,1896716.0,721483.0,145944.0,,157858.0,402778.0,4268168.0,27772442.0,0.0,5460996.0,0.0,-23613550.0,24291610.0,0.0,0.0,5352009.0,2319626.0,66327.0,303101.0,0.0,235177.0,0.0,0.0,196912.0,0.0,0.0,686525.0,0.0,979782.0,10744.0,149316.0,78902.0,0.0,1.0
207,(주)씨엔플러스,115530,2019,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2011-11-02,,492798.0,100000.0,2949898.0,0.0,3534512.0,204687.0,276302.0,4133954.0,2099981.0,12874.0,1116282.0,1684231.0,0.0,2623768.0,29723232.0,90905.0,4730156.0,0.0,0.0,3839027.0,1163186.0,892847.0,0.0,,163469.0,311665.0,6009473.0,30026275.0,0.0,5606952.0,0.0,-30173756.0,19619973.0,0.0,0.0,3687094.0,1345345.0,66217.0,133754.0,0.0,268396.0,0.0,0.0,133948.0,0.0,0.0,236278.0,0.0,473923.0,11291.0,189549.0,71757.0,0.0,1.0
208,(주)씨엔플러스,115530,2020,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2011-11-02,,2503144.0,278864.0,12053660.0,0.0,15180444.0,94141.0,215166.0,2788780.0,927925.0,12874.0,1901960.0,2175367.0,0.0,2042428.0,30045523.0,270530.0,1857374.0,0.0,0.0,7860929.0,2183414.0,266652.0,29400.0,310606.0,1280311.0,2244272.0,6796300.0,31673068.0,0.0,5013167.0,0.0,-33087174.0,26116270.0,0.0,26116270.0,2979005.0,841177.0,127850.0,176246.0,0.0,319315.0,0.0,0.0,125838.0,0.0,0.0,339149.0,95869.0,490247.0,27941.0,461361.0,269375.0,78721.0,1.0
209,(주)씨엠에스에듀,225330,2016,4,85,168505,  교육 서비스업 ,2016-04-07,2022/03/17,931906.0,13443979.0,1915139.0,0.0,1859650.0,77953.0,139208.0,401606.0,487291.0,484963.0,0.0,0.0,21750349.0,5964111.0,0.0,123789.0,1009799.0,278740.0,0.0,0.0,2790415.0,124463.0,6832840.0,1202362.0,6832840.0,0.0,2113091.0,19371706.0,0.0,480470.0,333334.0,13469589.0,56033587.0,0.0,0.0,9475371.0,9027976.0,0.0,0.0,163737.0,554540.0,4832256.0,195403.0,1773320.0,1129605.0,0.0,1429930.0,2894.0,352831.0,287262.0,637.0,755.0,1440831.0,1.0
210,(주)씨엠에스에듀,225330,2017,4,85,168505,  교육 서비스업 ,2016-04-07,2022/03/17,3493692.0,5756277.0,3621511.0,0.0,2799937.0,859579.0,59509.0,156187.0,284109.0,565004.0,0.0,0.0,10276297.0,5378649.0,0.0,201087.0,1574069.0,278740.0,0.0,0.0,3547018.0,243321.0,6999785.0,,6999785.0,5500000.0,9311384.0,20021163.0,-1480271.0,200303.0,585654.0,14549836.0,63999760.0,0.0,0.0,11318674.0,7386359.0,2666005.0,1022879.0,190127.0,491859.0,5965988.0,141265.0,2982474.0,1084202.0,0.0,1257633.0,8393.0,414053.0,478728.0,3480.0,21186.0,1632931.0,1.0
211,(주)씨젠,96530,2012,5,21,32004,  의료용 물질 및 의약품 제조업 ,2010-09-10,,4306147.0,8133662.0,33161478.0,,36667973.0,754209.0,0.0,2174497.0,2289979.0,3665944.0,644279.0,417073.0,0.0,0.0,3315033.0,1349538.0,2783818.0,0.0,,3996775.0,477972.0,593810.0,98655.0,,98655.0,0.0,6548050.0,23169717.0,-7950413.0,325556.0,0.0,19516467.0,51712797.0,33367532.0,803088.0,9745894.0,8203012.0,636290.0,1395825.0,0.0,1794538.0,0.0,0.0,505752.0,0.0,0.0,1583673.0,2246092.0,0.0,,0.0,0.0,1327924.0,1.0
212,(주)씨젠,96530,2013,5,21,32004,  의료용 물질 및 의약품 제조업 ,2010-09-10,,25961776.0,10918661.0,47771899.0,,55410795.0,904708.0,873756.0,2006677.0,2109375.0,5301822.0,387500.0,2063652.0,0.0,0.0,4232454.0,1428898.0,3204229.0,0.0,,4266981.0,672968.0,635929.0,21277.0,,21277.0,0.0,8426216.0,50354686.0,-8173853.0,409820.0,0.0,29130097.0,58992832.0,44970700.0,1733926.0,11680627.0,9497684.0,929005.0,1384266.0,0.0,1795519.0,0.0,0.0,651654.0,0.0,0.0,2802836.0,4237851.0,0.0,0.0,0.0,0.0,2416240.0,1.0
213,(주)씨젠,96530,2014,5,21,32004,  의료용 물질 및 의약품 제조업 ,2010-09-10,,19530635.0,11599741.0,50572225.0,,61741915.0,449613.0,533271.0,3002490.0,3155857.0,8690762.0,942410.0,1274037.0,0.0,0.0,13738825.0,1420328.0,4034564.0,0.0,,4122817.0,1990773.0,865883.0,41479.0,1070111.0,41479.0,183984.0,12652560.0,48144737.0,-8224165.0,-124670.0,0.0,39834065.0,64410877.0,47753059.0,1306287.0,13929502.0,11389798.0,1120678.0,1307023.0,0.0,1451942.0,0.0,0.0,1628402.0,0.0,0.0,2812020.0,3415811.0,0.0,786114.0,848045.0,614042.0,1652901.0,1.0
214,(주)씨젠,96530,2015,5,21,32004,  의료용 물질 및 의약품 제조업 ,2010-09-10,,40893986.0,35926449.0,56669930.0,,69254900.0,1264823.0,0.0,3090084.0,3135173.0,9846011.0,1984715.0,1430366.0,0.0,0.0,16676516.0,1330927.0,5055989.0,0.0,,5020521.0,1760864.0,831788.0,25457.0,1043953.0,25457.0,72975.0,13117010.0,79265143.0,-8224165.0,-225853.0,0.0,49203836.0,65136597.0,46150922.0,791283.0,15426577.0,13013631.0,1206936.0,1219665.0,0.0,1802329.0,0.0,0.0,1819288.0,0.0,0.0,2629871.0,2532155.0,0.0,783949.0,1060244.0,101066.0,2138663.0,1.0
215,(주)씨젠,96530,2016,5,21,32004,  의료용 물질 및 의약품 제조업 ,2010-09-10,,49783499.0,34021926.0,54875491.0,,67151591.0,2794651.0,0.0,2844252.0,2951689.0,6458945.0,2862411.0,737950.0,0.0,0.0,23479021.0,1238106.0,7089329.0,0.0,,5213349.0,1964617.0,989226.0,328631.0,1578483.0,328631.0,1171248.0,13117010.0,79265143.0,-8224165.0,-189809.0,0.0,57538804.0,73693589.0,53225447.0,1924023.0,17680379.0,15390971.0,878006.0,1423026.0,0.0,1695078.0,0.0,0.0,2400069.0,0.0,0.0,3433913.0,1898631.0,0.0,1113357.0,1055452.0,458785.0,2252001.0,1.0
216,(주)씨젠,96530,2017,5,21,32103,  의료용 물질 및 의약품 제조업 ,2010-09-10,,27810618.0,14941464.0,52532193.0,,64159468.0,2865015.0,0.0,2601578.0,2918149.0,10202560.0,3325971.0,1325116.0,0.0,0.0,28073894.0,1017629.0,8193141.0,0.0,,7387492.0,2649217.0,901869.0,212582.0,57001.0,212582.0,787171.0,13117010.0,79265143.0,-11208567.0,-647094.0,0.0,61891038.0,87662545.0,60411033.0,1623078.0,19228293.0,16437474.0,776619.0,1702214.0,0.0,1892242.0,0.0,0.0,3274294.0,0.0,0.0,3413338.0,-618899.0,0.0,753815.0,1280619.0,3668359.0,-1027372.0,1.0
217,(주)씨젠,96530,2018,5,21,32103,  의료용 물질 및 의약품 제조업 ,2010-09-10,,32590813.0,4872981.0,46262312.0,0.0,49787372.0,6611469.0,0.0,772013.0,514263.0,12934901.0,3570113.0,2189693.0,0.0,0.0,32941867.0,601193.0,9090440.0,0.0,0.0,11523766.0,2329229.0,849831.0,192346.0,172839.0,192346.0,1807476.0,13117010.0,79265143.0,-11208567.0,-626108.0,0.0,41193882.0,102264773.0,68988097.0,1960405.0,22555990.0,18616610.0,2181797.0,1451955.0,0.0,2117415.0,0.0,0.0,6152437.0,0.0,0.0,10276955.0,-1068405.0,0.0,452519.0,1957162.0,844794.0,586716.0,1.0
218,(주)아난티,25980,2012,5,55,189101,  숙박업 ,1996-01-06,,15529334.0,850134.0,7594491.0,,7289547.0,305073.0,330000.0,12538881.0,13716127.0,137886.0,0.0,65966.0,19673465.0,101534137.0,210820.0,4842824.0,14519399.0,827528.0,,137861.0,3250682.0,255716.0,103579.0,,103579.0,5890000.0,5495506.0,9451648.0,-90513.0,0.0,54000.0,14827394.0,27485841.0,0.0,165307.0,5928286.0,2833429.0,259680.0,811040.0,31177.0,572933.0,450507.0,439710.0,60637.0,167131.0,110013.0,0.0,842.0,4410.0,157223.0,9474.0,0.0,-957836.0,1.0
219,(주)아난티,25980,2013,5,55,189101,  숙박업 ,1996-01-06,,7864985.0,1370005.0,8820757.0,,7893922.0,851558.0,1370000.0,26156196.0,16668218.0,109910.0,0.0,84976.0,19806931.0,101534137.0,281797.0,4755936.0,14756688.0,827528.0,,215216.0,2644493.0,354167.0,170617.0,,170617.0,3990000.0,5495506.0,9451648.0,-90513.0,0.0,54000.0,10860955.0,20759915.0,0.0,170270.0,6091813.0,3118950.0,299974.0,758928.0,53252.0,433703.0,505954.0,341292.0,80206.0,120243.0,106301.0,0.0,424.0,4223.0,231059.0,2904.0,0.0,-1155558.0,1.0
220,(주)아난티,25980,2014,5,55,189101,  숙박업 ,1996-01-06,,21413272.0,1170005.0,8552045.0,,7910195.0,483087.0,1170000.0,19663175.0,20160022.0,104713.0,0.0,22172.0,58613840.0,101976483.0,301197.0,4678326.0,15014676.0,1179280.0,,153385.0,7582173.0,506406.0,28666230.0,,28666230.0,3040000.0,5495506.0,9451648.0,-90513.0,17383670.0,54000.0,13553876.0,47198563.0,0.0,121760.0,6315991.0,3113254.0,290475.0,844239.0,55412.0,505033.0,603083.0,470020.0,166069.0,285831.0,119391.0,0.0,28779.0,4817.0,413811.0,2366.0,0.0,200757.0,1.0
221,(주)아난티,25980,2015,5,55,189101,  숙박업 ,1996-01-06,,149138842.0,410000.0,4483610.0,,669475.0,3735837.0,410000.0,18093030.0,18214077.0,106652.0,0.0,19491.0,80272488.0,102038483.0,301197.0,4759100.0,19446548.0,1179280.0,,146281.0,11334614.0,621825.0,21234784.0,5713196.0,21234784.0,16353000.0,8232092.0,187310335.0,-90513.0,34675717.0,54000.0,50453032.0,125224022.0,0.0,137338.0,7979553.0,4053351.0,393159.0,990772.0,149843.0,692490.0,766577.0,588218.0,219085.0,1257503.0,126203.0,0.0,19182.0,4683.0,226568.0,63409.0,815.0,9722829.0,1.0
222,(주)알파홀딩스,117670,2016,6,26,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2010-09-17,,12267783.0,6158210.0,10933149.0,,8860656.0,2285637.0,5051740.0,291011.0,1176967.0,0.0,33864.0,0.0,5743746.0,13402074.0,210534.0,113341.0,3158832.0,1146973.0,,12266193.0,159344.0,254009.0,971739.0,,971739.0,0.0,6036905.0,53647694.0,-6033592.0,8514902.0,1236764.0,-18187087.0,56639827.0,0.0,56639827.0,6610703.0,1059321.0,93505.0,164158.0,6880.0,196460.0,88567.0,114084.0,291941.0,0.0,31631.0,2068650.0,-1320899.0,84393.0,283294.0,870833.0,63298.0,-1130677.0,1.0
223,(주)에스디생명공학,217480,2018,6,20,32004,  화학물질 및 화학제품 제조업; 의약품 제외 ,2017-03-02,,10019405.0,12503274.0,21475391.0,0.0,18335402.0,2711297.0,6725000.0,3740410.0,2820041.0,34145105.0,8121581.0,5763522.0,21780623.0,6770203.0,5122347.0,734041.0,1908167.0,91966.0,0.0,4228686.0,3306419.0,753652.0,989001.0,527270.0,989001.0,6276685.0,11207533.0,39364725.0,0.0,-733488.0,330966.0,59936988.0,156623550.0,0.0,156623550.0,11839872.0,10446885.0,1096543.0,1554709.0,226905.0,1254335.0,1649345.0,500150.0,803723.0,15713534.0,173071.0,3311330.0,-482716.0,370813.0,633086.0,377348.0,102245.0,2287505.0,1.0
224,(주)에스디생명공학,217480,2019,6,20,32004,  화학물질 및 화학제품 제조업; 의약품 제외 ,2017-03-02,,10119311.0,8713145.0,17464381.0,0.0,14347950.0,4497268.0,3657145.0,6426240.0,3864097.0,31808353.0,10661856.0,5003243.0,26028011.0,20829390.0,5063081.0,524871.0,1972663.0,91966.0,0.0,3736006.0,4928051.0,924323.0,3411091.0,511184.0,3411091.0,7504083.0,11207533.0,39364725.0,0.0,-764558.0,330966.0,41492297.0,156259210.0,0.0,156259210.0,14009941.0,11564536.0,910387.0,1664788.0,231350.0,1109661.0,1773785.0,628136.0,1155468.0,6334815.0,152270.0,3413833.0,1099591.0,1006056.0,648485.0,338132.0,194120.0,2580526.0,1.0
225,(주)에스마크,30270,2016,4,13,31301,  섬유제품 제조업; 의복제외 ,1997-01-17,2020/05/21,803294.0,9796716.0,2600972.0,,3342922.0,351819.0,9688364.0,4481659.0,3568898.0,245137.0,2278575.0,696594.0,7281943.0,16852485.0,40453454.0,573199.0,2653807.0,0.0,,813343.0,3244937.0,409016.0,686217.0,13827.0,686217.0,700000.0,20310446.0,48400681.0,-163163.0,7070496.0,0.0,-34046605.0,28428152.0,24290277.0,3437112.0,7004236.0,2854334.0,134244.0,465790.0,47456.0,465795.0,440604.0,672443.0,115435.0,138014.0,170897.0,0.0,274225.0,9966.0,345683.0,298704.0,15346.0,-1128428.0,1.0
226,(주)에스마크,30270,2017,4,13,31301,  섬유제품 제조업; 의복제외 ,1997-01-17,2020/05/21,5409537.0,1850264.0,6779190.0,,3196484.0,18709349.0,4873201.0,9712914.0,306043.0,4615058.0,506564.0,501600.0,2509620.0,4466510.0,9480328.0,590917.0,2235051.0,0.0,,1547191.0,2433403.0,112828.0,899888.0,,899888.0,309757.0,47564748.0,87728244.0,-163163.0,7070496.0,0.0,-117816006.0,17074815.0,7355163.0,1477462.0,6088549.0,3257728.0,194032.0,435994.0,52185.0,198426.0,795682.0,424494.0,231609.0,91392.0,252786.0,80000.0,101306.0,1840.0,719415.0,126239.0,32740.0,-17326.0,1.0
227,(주)에스에스알,275630,2018,5,58,105802,  출판업 ,2018-08-06,,3702740.0,10000000.0,6513192.0,0.0,6263351.0,226461.0,0.0,199995.0,207031.0,0.0,0.0,0.0,666500.0,1127600.0,0.0,0.0,479818.0,0.0,0.0,2040742.0,318292.0,141508.0,0.0,,0.0,0.0,2831284.0,14710995.0,0.0,0.0,34800.0,3436109.0,12067624.0,0.0,4882365.0,4619970.0,1284080.0,78358.0,476150.0,29592.0,81283.0,159225.0,85984.0,99626.0,111507.0,9677.0,467326.0,12570.0,0.0,0.0,254.0,386.0,-40037.0,1.0
228,(주)에스에스알,275630,2019,5,58,105802,  출판업 ,2018-08-06,,4859444.0,10208000.0,6122394.0,0.0,5867094.0,219000.0,0.0,4998.0,14359.0,0.0,0.0,0.0,666499.0,1127599.0,0.0,41188.0,565953.0,0.0,0.0,1770820.0,572087.0,188865.0,5532.0,,5532.0,0.0,2897281.0,15070238.0,0.0,0.0,34800.0,4500974.0,12954946.0,0.0,5023545.0,5190477.0,1356135.0,93493.0,364445.0,34990.0,110240.0,28402.0,111330.0,279546.0,63743.0,7458.0,1199667.0,-11007.0,0.0,0.0,256.0,1084.0,-288153.0,1.0
229,(주)에스에프씨,112240,2016,4,22,32202,  고무 및 플라스틱제품 제조업 ,2011-11-30,2020/06/30,19217972.0,4009577.0,24701420.0,,29356879.0,50450.0,0.0,11646.0,318267.0,58143.0,2769862.0,4777118.0,5242118.0,5572598.0,4794024.0,287640.0,924327.0,89159.0,,4615142.0,515815.0,563099.0,73874.0,28423.0,73874.0,4374996.0,14513535.0,27161178.0,-6757702.0,-1730.0,2500000.0,14983758.0,47400350.0,40310605.0,693203.0,4014027.0,1615417.0,173554.0,236118.0,54039.0,53626.0,73634.0,73644.0,413030.0,89469.0,38150.0,595559.0,12392.0,34610.0,159927.0,712490.0,97803.0,428823.0,0.0
230,(주)에스에프씨,112240,2017,4,22,32202,  고무 및 플라스틱제품 제조업 ,2011-11-30,2020/06/30,719958.0,26725844.0,23277920.0,,21687046.0,2082.0,23725844.0,1404030.0,1956391.0,1014914.0,2323552.0,4657029.0,2960526.0,5572598.0,4691340.0,342877.0,879328.0,89159.0,,4818995.0,1560306.0,705350.0,109990.0,,109990.0,3124997.0,17125847.0,40166407.0,-8999734.0,25974.0,3000000.0,-6367840.0,44615639.0,39183580.0,178391.0,5019365.0,2258804.0,157550.0,348152.0,49005.0,90082.0,193849.0,308031.0,425935.0,100243.0,73364.0,577847.0,699317.0,120702.0,1838380.0,1727238.0,1320619.0,-4012923.0,1.0
