회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,현금및현금성자산(IFRS),유동금융자산(IFRS),매출채권 및 기타유동채권(IFRS),이연법인세자산(IFRS),상각후원가측정 유가증권(IFRS),매출채권(IFRS),미수금(IFRS),단기대여금(IFRS),선급금(IFRS),기타유동자산(IFRS),상품(IFRS),제품(IFRS),반제품(IFRS),재공품(IFRS),원재료(부재료)(IFRS),저장품(소모품)(IFRS),미착품(IFRS),완성건물(IFRS),용지(IFRS),미완성공사(IFRS),미완성건물(IFRS),기타재고자산(IFRS),장기대여금(IFRS),장기당기손익인식금융자산(IFRS),투자부동산(IFRS),토지(IFRS),건물 및 부속설비(IFRS),구축물(IFRS),기계장치(IFRS),중장비(IFRS),시설장치(IFRS),제설비(IFRS),미착자산(IFRS),차량운반구(IFRS),선박(IFRS),항공기(IFRS),공구,임대(주택)자산(IFRS),임차개량자산(IFRS),건설중인자산(IFRS),기타유형자산(IFRS),영업권(IFRS),개발비(IFRS),특허권(IFRS),기타산업재산권(IFRS),컴퓨터소프트웨어(IFRS),브랜드(IFRS),라이선스와 프랜차이즈(IFRS),저작권(IFRS),회원권(IFRS),제이용권(사용권)(IFRS),개발중인 무형자산(IFRS),무형탐사평가자산(IFRS),배출권자산(IFRS),기타무형자산(IFRS),장기매출채권(IFRS),장기공사미수금(IFRS),장기미수금(IFRS),장기미청구공사(IFRS),장기대출채권(IFRS),장기미수수익(IFRS),장기보증금(IFRS),기타장기채권(IFRS),매입채무(IFRS),미지급금(IFRS),보증금(IFRS),미지급배당금(IFRS),미지급비용(IFRS),단기차입금(IFRS),단기매입채무 및 기타유동채무(IFRS),선수금(IFRS),당기법인세부채(미지급법인세)(IFRS),이연법인세부채(IFRS),기타유동부채(IFRS),사채(IFRS),전환사채(IFRS),신주인수권부사채(IFRS),장기차입금(IFRS),장기매입채무(IFRS),기타장기충당부채(IFRS),장기공사선수금(IFRS),기타비유동부채(IFRS),보통주자본금(IFRS),우선주자본금(IFRS),주식발행초과금(IFRS),감자차익(IFRS),합병차익(IFRS),재평가적립금(2001년 이전)(IFRS),기타자본잉여금(IFRS),주식할인발행차금(IFRS),자기주식(IFRS),매도가능금융자산평가손익(IFRS),환산 관련 외환차이 적립금(환율변동차이)(IFRS),기타포괄손익누계액(IFRS),주식매입선택권(IFRS),이익준비금(IFRS),기업합리화적립금(IFRS),재무구조개선적립금(IFRS),기업발전적립금(IFRS),기타법정적립금(IFRS),재평가손익(IFRS),보험수리적손익(IFRS),기술개발준비금(IFRS),연구및인력개발준비금(IFRS),사업손실준비금(IFRS),기타임의적립금(IFRS),기타이익잉여금(IFRS),미처분이익잉여금(결손금)(IFRS),*전기이월미처분이익잉여금(결손금)(IFRS),매출액(수익)(IFRS),상품매출액(IFRS),제품매출액(IFRS),건설계약으로 인한 수익(공사수익)(IFRS),임대수익(IFRS),분양수익(IFRS),수수료수익(IFRS),기타수익(IFRS),당기상품매입액(IFRS),기초제품재고액(IFRS),(기말제품재고액)(IFRS),종업원 급여비용(IFRS),급여(IFRS),퇴직급여(IFRS),복리후생비(IFRS),보험료(IFRS),여비교통비(IFRS),임차료(IFRS),접대비(IFRS),감가상각비(IFRS),세금과공과(IFRS),광고선전비(IFRS),차량유지비(IFRS),연구개발비(IFRS),경상연구개발비(IFRS),대손상각비(IFRS),기타(IFRS),이자수익(IFRS),배당금수익(IFRS),외환차손(IFRS),외화환산손실(IFRS),지분법이익(IFRS),사채상환이익(IFRS),대손충당금환입액(IFRS),전기오류수정이익(IFRS),채무면제이익(IFRS),보험차익(IFRS),이자비용(IFRS),기타대손상각비(IFRS),외환차손(IFRS).1,외화환산손실(IFRS).1,보상비(IFRS),법인세비용(IFRS),label
(주)시노펙스,25320,2017,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",1995-04-20,,22413178.0,4020309.0,20638613.0,6205488.0,,21288380.0,7059243.0,5092189.0,7640908.0,3890125.0,1439321.0,3173486.0,2983872.0,0.0,6209271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12266522.0,13551021.0,2028965.0,10383092.0,0.0,3160235.0,0.0,0.0,317818.0,0.0,0.0,367287.0,0.0,0.0,23538044.0,0.0,3692033.0,0.0,27024.0,94399.0,345855.0,0.0,0.0,0.0,120000.0,217819.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134896.0,0.0,21642335.0,2479114.0,0.0,0.0,2416781.0,0.0,0.0,861017.0,512438.0,0.0,861017.0,3599674.0,3599674.0,0.0,5917519.0,0.0,0.0,0.0,0.0,33191694.0,0.0,71955260.0,0.0,0.0,0.0,-3278198.0,0.0,-2279964.0,31370.0,-455846.0,-347979.0,692327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40201238.0,0.0,181187121.0,0.0,0.0,0.0,0.0,0.0,0.0,181187121.0,0.0,0.0,0.0,18008825.0,6633785.0,548746.0,1129623.0,296859.0,572300.0,368886.0,186272.0,1620224.0,0.0,26136.0,195466.0,3724576.0,4222787.0,-3962082.0,479284.0,439795.0,3974.0,3067478.0,1192618.0,5272446.0,0.0,0.0,0.0,0.0,0.0,0.0,369874.0,3253518.0,1243228.0,0.0,2260951.0,1.0
(주)시큐브,131090,2015,5,58,105802,  출판업 ,2011-12-21,,6376687.0,7980760.0,8596961.0,309431.0,0.0,8638607.0,160893.0,0.0,148866.0,165459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,1207537.0,1891589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903324.0,0.0,0.0,0.0,0.0,0.0,2294185.0,0.0,317651.0,0.0,0.0,0.0,0.0,483930.0,0.0,0.0,0.0,0.0,755673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6156389.0,695799.0,0.0,0.0,201629.0,0.0,0.0,0.0,,0.0,176718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100000.0,0.0,5833739.0,0.0,0.0,0.0,0.0,0.0,-2858598.0,0.0,0.0,0.0,0.0,35976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14503883.0,0.0,14813921.0,0.0,11114595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4873569.0,1157290.0,204265.0,238804.0,13883.0,32521.0,59690.0,68910.0,147762.0,0.0,26532.0,30452.0,3677439.0,0.0,23728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154970.0,15084.0,0.0,0.0,-19152.0,1.0
(주)시큐브,131090,2016,5,58,105802,  출판업 ,2011-12-21,,8556423.0,8381601.0,8217568.0,480752.0,0.0,8793078.0,7827.0,0.0,85351.0,91368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,0.0,0.0,0.0,1207537.0,1891589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141266.0,0.0,0.0,0.0,0.0,582904.0,2416243.0,0.0,356780.0,0.0,0.0,0.0,0.0,483930.0,0.0,0.0,0.0,0.0,905673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6428159.0,936120.0,0.0,0.0,231756.0,0.0,0.0,18379.0,47527.0,0.0,20596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400000.0,0.0,5833739.0,0.0,0.0,0.0,0.0,0.0,-2862269.0,0.0,0.0,0.0,0.0,69618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15316087.0,0.0,15151907.0,0.0,10618096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4751486.0,1322917.0,157538.0,257367.0,22480.0,94503.0,66807.0,82020.0,148107.0,0.0,13110.0,9022.0,3044009.0,0.0,337580.0,0.0,128807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126818.0,20720.0,0.0,0.0,-123855.0,1.0
(주)시큐브,131090,2017,5,58,105802,  출판업 ,2011-12-21,,13185560.0,7050001.0,8347215.0,272085.0,0.0,8770323.0,5085.0,0.0,172280.0,179502.0,0.0,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207537.0,1891589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249594.0,0.0,0.0,0.0,0.0,0.0,2638141.0,0.0,381559.0,0.0,0.0,0.0,0.0,228430.0,0.0,0.0,0.0,0.0,1027036.0,0.0,0.0,0.0,0.0,0.0,0.0,22410.0,0.0,6642231.0,798325.0,0.0,0.0,349902.0,0.0,0.0,328747.0,49333.0,0.0,917217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400000.0,0.0,5833739.0,0.0,0.0,0.0,0.0,0.0,-2900423.0,0.0,-43841.0,-43841.0,0.0,100650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18084336.0,0.0,15259224.0,0.0,10497309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5227054.0,1494562.0,302917.0,266494.0,9204.0,143823.0,68172.0,53443.0,128931.0,0.0,34525.0,3731.0,2751407.0,0.0,-147773.0,0.0,146531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21744.0,42202.0,0.0,258092.0,1.0
(주)시큐브,131090,2018,5,58,105802,  출판업 ,2011-12-21,,13867001.0,7050463.0,6221210.0,238115.0,0.0,6937689.0,5098.0,0.0,135186.0,142263.0,0.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207537.0,1891589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415875.0,0.0,0.0,0.0,0.0,0.0,4050399.0,0.0,421013.0,0.0,0.0,0.0,0.0,228430.0,0.0,0.0,0.0,0.0,1157936.0,0.0,0.0,2792.0,0.0,0.0,0.0,24124.0,0.0,4506894.0,780554.0,0.0,0.0,200008.0,0.0,0.0,0.0,48481.0,0.0,564568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,5833739.0,0.0,0.0,0.0,0.0,0.0,-2906946.0,0.0,-43841.0,-13800.0,0.0,131681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20448206.0,0.0,13950490.0,0.0,8486466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3896138.0,1434457.0,257860.0,269203.0,5812.0,71002.0,7245.0,32633.0,143318.0,0.0,21425.0,4931.0,1630673.0,0.0,288496.0,0.0,141946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14324.0,1263.0,0.0,0.0,85790.0,1.0
(주)시큐브,131090,2019,5,58,105802,  출판업 ,2011-12-21,,18399997.0,7050463.0,4706938.0,336610.0,0.0,5861938.0,80925.0,0.0,464170.0,467612.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519148.0,2565949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505433.0,0.0,0.0,0.0,0.0,0.0,4544049.0,0.0,452348.0,0.0,0.0,0.0,0.0,228430.0,0.0,0.0,0.0,0.0,1157936.0,0.0,0.0,2482.0,0.0,0.0,0.0,30304.0,0.0,3516260.0,1185300.0,0.0,0.0,428981.0,0.0,0.0,112.0,117748.0,0.0,476193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,0.0,5833739.0,0.0,0.0,0.0,0.0,0.0,-3441091.0,0.0,0.0,12219.0,0.0,164711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25030036.0,0.0,18216685.0,0.0,9714286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4706706.0,1636794.0,199387.0,230895.0,6645.0,76552.0,7762.0,44940.0,220729.0,0.0,41980.0,6059.0,2462563.0,0.0,524037.0,0.0,147278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8102.0,0.0,21425.0,1.0
(주)씨씨에스충북방송,66790,2014,5,60,106002,  방송 및 영상·오디오물 제공 서비스업 ,2003-05-30,,1618608.0,16711103.0,8578581.0,0.0,,4722852.0,3303619.0,17470403.0,6370285.0,6065377.0,450348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416281.0,2740551.0,2090353.0,258784.0,0.0,0.0,0.0,13524437.0,0.0,44192.0,0.0,0.0,241042.0,0.0,0.0,0.0,4010305.0,3639175.0,18150.0,0.0,0.0,115000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,82375.0,0.0,0.0,247043.0,0.0,0.0,0.0,0.0,0.0,3972415.0,2356846.0,0.0,0.0,568411.0,0.0,0.0,542925.0,,0.0,542925.0,0.0,0.0,0.0,8517907.0,0.0,0.0,0.0,0.0,37069161.0,0.0,4861903.0,0.0,0.0,0.0,106489.0,0.0,-295093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7844435.0,0.0,26957021.0,281514.0,0.0,0.0,0.0,0.0,210080.0,325630.0,0.0,0.0,0.0,3729469.0,2766714.0,284879.0,792530.0,61220.0,30382.0,185588.0,138327.0,282048.0,0.0,33408.0,147260.0,0.0,0.0,174152.0,0.0,615314.0,0.0,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,228283.0,1787.0,3066.0,0.0,0.0,1.0
(주)씨씨에스충북방송,66790,2015,5,60,106002,  방송 및 영상·오디오물 제공 서비스업 ,2003-05-30,,1465450.0,8744943.0,6998994.0,0.0,,4701256.0,2857569.0,12616943.0,801545.0,397713.0,393239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416281.0,2644351.0,1778552.0,241569.0,0.0,0.0,0.0,19570668.0,0.0,52936.0,0.0,0.0,179186.0,0.0,0.0,771505.0,4427220.0,6976331.0,0.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,310518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659736.0,2801934.0,0.0,0.0,420302.0,0.0,0.0,606624.0,,0.0,606624.0,0.0,0.0,0.0,11965651.0,0.0,633775.0,0.0,0.0,39569161.0,0.0,4953107.0,0.0,0.0,0.0,814.0,0.0,-295093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9183710.0,0.0,24575210.0,120958.0,0.0,0.0,0.0,0.0,0.0,739645.0,0.0,0.0,0.0,3430721.0,2350586.0,354443.0,658878.0,59633.0,30811.0,145143.0,132577.0,253639.0,0.0,26002.0,129266.0,0.0,0.0,174363.0,0.0,1024873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362556.0,322.0,0.0,0.0,0.0,1.0
(주)씨씨에스충북방송,66790,2016,5,60,106002,  방송 및 영상·오디오물 제공 서비스업 ,2003-05-30,,220635.0,807916.0,5929876.0,0.0,,3675337.0,2308731.0,807916.0,2985.0,165119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416281.0,1301089.0,1119977.0,224355.0,0.0,0.0,0.0,21221320.0,0.0,327120.0,0.0,0.0,142155.0,0.0,0.0,881976.0,4427811.0,6526825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,246018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737825.0,670711.0,0.0,0.0,372575.0,0.0,0.0,121339.0,,0.0,121339.0,0.0,0.0,0.0,3750000.0,0.0,1074880.0,0.0,0.0,39569161.0,0.0,4953107.0,0.0,0.0,0.0,175569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11256780.0,0.0,20908297.0,0.0,0.0,0.0,0.0,0.0,0.0,2264117.0,0.0,0.0,0.0,2378249.0,1361905.0,112970.0,506970.0,48252.0,26812.0,153046.0,86792.0,149306.0,0.0,22858.0,96948.0,0.0,0.0,151258.0,0.0,292967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
(주)씨씨에스충북방송,66790,2017,5,60,106002,  방송 및 영상·오디오물 제공 서비스업 ,2003-05-30,,1023584.0,0.0,6398031.0,0.0,,3571745.0,7602596.0,75828.0,16248.0,118587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380086.0,1062196.0,835787.0,220702.0,0.0,0.0,0.0,18931356.0,0.0,6247.0,0.0,0.0,175142.0,0.0,0.0,1065655.0,4569787.0,4885472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,217717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878872.0,819032.0,0.0,0.0,359670.0,0.0,0.0,312987.0,,0.0,312987.0,5397393.0,0.0,5397393.0,0.0,0.0,1716699.0,0.0,0.0,40483168.0,0.0,4986196.0,0.0,0.0,0.0,1008276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15566758.0,0.0,21259587.0,0.0,0.0,0.0,0.0,0.0,0.0,2372085.0,0.0,0.0,0.0,2498002.0,1374598.0,136645.0,471288.0,45299.0,42121.0,138789.0,63927.0,131380.0,0.0,15193.0,86859.0,0.0,0.0,538603.0,0.0,21936.0,0.0,0.0,0.0,0.0,32540.0,0.0,0.0,0.0,0.0,0.0,3859299.0,0.0,0.0,0.0,0.0,1.0
(주)씨에스,65770,2014,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2004-06-04,,656254.0,8591944.0,7686445.0,8090520.0,,6953666.0,752311.0,2075087.0,1210569.0,1141792.0,565231.0,3391604.0,0.0,2216411.0,7291020.0,0.0,141609.0,0.0,0.0,0.0,0.0,0.0,263825.0,0.0,1047233.0,12081240.0,24299098.0,0.0,1970552.0,0.0,0.0,0.0,0.0,531239.0,0.0,0.0,5720853.0,0.0,0.0,0.0,85953.0,0.0,926540.0,0.0,111823.0,210849.0,0.0,252469.0,0.0,144864.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198301.0,0.0,13062669.0,1675931.0,0.0,0.0,777103.0,6918269.0,603658.0,437152.0,1656.0,0.0,437152.0,0.0,0.0,0.0,4863530.0,0.0,0.0,0.0,0.0,6000000.0,0.0,13126141.0,0.0,0.0,0.0,8006378.0,0.0,-7351204.0,-1179619.0,0.0,8449753.0,1312612.0,765012.0,466000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503706.0,0.0,-12891451.0,0.0,86207051.0,30402884.0,52419265.0,0.0,0.0,0.0,0.0,3384902.0,0.0,0.0,0.0,4133333.0,2806359.0,347343.0,344731.0,49436.0,318108.0,225027.0,386072.0,301847.0,0.0,43052.0,152492.0,3819332.0,3819332.0,34229.0,18460.0,303676.0,601495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368145.0,65766.0,0.0,-5919684.0,1.0
(주)씨에스에이코스믹,83660,2013,5,20,32202,  화학물질 및 화학제품 제조업; 의약품 제외 ,2006-07-25,,1925496.0,80379.0,8783658.0,0.0,0.0,8432517.0,1532930.0,613695.0,144337.0,23422.0,0.0,1068521.0,480750.0,0.0,821124.0,132484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,2529674.0,2319668.0,0.0,785837.0,0.0,180725.0,0.0,0.0,124518.0,0.0,0.0,885097.0,0.0,0.0,8121.0,0.0,0.0,0.0,0.0,129130.0,0.0,0.0,0.0,0.0,152753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322862.0,0.0,0.0,0.0,242430.0,0.0,2759734.0,873987.0,0.0,0.0,881348.0,0.0,125682.0,187568.0,,0.0,187568.0,0.0,0.0,0.0,0.0,0.0,109400.0,0.0,0.0,4351559.0,0.0,14949136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931605.0,0.0,226736.0,148611.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,-12689989.0,0.0,20633506.0,73872.0,20559634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300594.0,1704277.0,200180.0,266750.0,62586.0,35335.0,176980.0,143568.0,137104.0,0.0,71488.0,165980.0,233092.0,233092.0,91263.0,410.0,23155.0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.0,788.0,0.0,0.0,1.0
(주)씨엔플러스,115530,2018,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2011-11-02,,400073.0,98768.0,7644192.0,0.0,0.0,4414957.0,4046419.0,205708.0,2686434.0,341700.0,12874.0,1064214.0,0.0,821185.0,754995.0,0.0,1718102.0,0.0,0.0,0.0,0.0,0.0,410000.0,0.0,0.0,13253240.0,6248575.0,0.0,32190484.0,0.0,9836.0,0.0,0.0,115015.0,0.0,0.0,3710355.0,0.0,0.0,29559.0,0.0,0.0,0.0,0.0,50000.0,23959.0,0.0,0.0,0.0,0.0,2029512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,128630.0,0.0,6717548.0,1896716.0,0.0,0.0,721483.0,0.0,0.0,145944.0,,1523214.0,157858.0,489674.0,489674.0,0.0,402778.0,0.0,0.0,0.0,0.0,4268168.0,0.0,27772442.0,0.0,0.0,0.0,300566.0,0.0,0.0,0.0,89123.0,5460996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23613550.0,0.0,24291610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214000.0,845117.0,853710.0,5352009.0,2319626.0,66327.0,303101.0,0.0,235177.0,0.0,0.0,196912.0,0.0,0.0,0.0,686525.0,686525.0,0.0,979782.0,10744.0,0.0,128962.0,40857.0,0.0,0.0,0.0,0.0,66628.0,0.0,0.0,449202.0,149316.0,78902.0,0.0,0.0,1.0
(주)씨엔플러스,115530,2019,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2011-11-02,,492798.0,100000.0,2949898.0,0.0,0.0,3534512.0,204687.0,276302.0,4133954.0,2099981.0,12874.0,1116282.0,0.0,1202369.0,1684231.0,0.0,225759.0,0.0,0.0,0.0,0.0,0.0,410000.0,0.0,0.0,0.0,2623768.0,0.0,29723232.0,0.0,40486.0,0.0,0.0,90905.0,0.0,0.0,4730156.0,0.0,0.0,253948.0,0.0,0.0,0.0,0.0,200000.0,2874133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109680.0,0.0,3839027.0,1163186.0,0.0,0.0,892847.0,0.0,0.0,0.0,,0.0,163469.0,300000.0,300000.0,0.0,311665.0,0.0,0.0,0.0,103413.0,6009473.0,0.0,30026275.0,0.0,0.0,0.0,523951.0,0.0,0.0,0.0,235079.0,5606952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30173756.0,0.0,19619973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853710.0,1117473.0,3687094.0,1345345.0,66217.0,133754.0,0.0,268396.0,0.0,0.0,133948.0,0.0,0.0,0.0,236278.0,236278.0,0.0,473923.0,11291.0,0.0,182407.0,68285.0,0.0,0.0,0.0,0.0,180946.0,0.0,0.0,0.0,189549.0,71757.0,0.0,0.0,1.0
(주)씨엔플러스,115530,2020,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2011-11-02,,2503144.0,278864.0,12053660.0,180905.0,0.0,15180444.0,94141.0,215166.0,2788780.0,927925.0,12874.0,1901960.0,0.0,890677.0,2175367.0,0.0,125340.0,0.0,0.0,0.0,0.0,0.0,410000.0,0.0,361874.0,0.0,2042428.0,51282.0,30045523.0,0.0,40486.0,0.0,0.0,270530.0,0.0,0.0,1857374.0,0.0,0.0,59594.0,0.0,0.0,0.0,0.0,50000.0,25753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4076395.0,0.0,0.0,0.0,0.0,0.0,0.0,423614.0,0.0,7860929.0,2183414.0,0.0,0.0,266652.0,0.0,0.0,29400.0,310606.0,236807.0,1280311.0,0.0,0.0,0.0,2244272.0,0.0,0.0,0.0,0.0,6796300.0,0.0,31673068.0,0.0,0.0,0.0,523951.0,0.0,0.0,0.0,-358706.0,5013167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33087174.0,0.0,26116270.0,0.0,0.0,0.0,0.0,0.0,0.0,26116270.0,292430.0,950844.0,1731371.0,2979005.0,841177.0,127850.0,176246.0,0.0,319315.0,0.0,0.0,125838.0,0.0,0.0,0.0,339149.0,339149.0,95869.0,490247.0,27941.0,5464.0,300485.0,1587952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,461361.0,269375.0,0.0,78721.0,1.0
(주)씨엠에스에듀,225330,2016,4,85,168505,  교육 서비스업 ,2016-04-07,2022/03/17,931906.0,13443979.0,1915139.0,1323182.0,0.0,1859650.0,77953.0,139208.0,401606.0,487291.0,484963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296112.0,990100.0,0.0,21750349.0,5964111.0,0.0,0.0,0.0,11128394.0,0.0,0.0,123789.0,0.0,0.0,1009799.0,0.0,0.0,0.0,84119.0,1561484.0,1106287.0,0.0,0.0,564057.0,0.0,0.0,0.0,278740.0,0.0,0.0,0.0,0.0,216141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2790415.0,0.0,0.0,124463.0,0.0,0.0,6832840.0,1202362.0,0.0,6832840.0,2500000.0,0.0,2500000.0,0.0,0.0,294906.0,0.0,0.0,2113091.0,0.0,19371706.0,0.0,0.0,0.0,0.0,0.0,0.0,482611.0,0.0,480470.0,995991.0,333334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13469589.0,0.0,56033587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9475371.0,9027976.0,0.0,0.0,163737.0,554540.0,4832256.0,195403.0,1773320.0,346329.0,1129605.0,0.0,1429930.0,1429930.0,2894.0,352831.0,287262.0,47060.0,0.0,9900.0,0.0,0.0,0.0,0.0,0.0,25206.0,0.0,0.0,637.0,755.0,0.0,1440831.0,1.0
