회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,현금및현금성자산(*)(IFRS)(천원),유동금융자산(*)(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),이연법인세자산(IFRS)(천원),상각후원가측정 유가증권(IFRS)(천원),매출채권(IFRS)(천원),미수금(IFRS)(천원),단기대여금(IFRS)(천원),선급금(IFRS)(천원),기타유동자산(*)(IFRS)(천원),상품(IFRS)(천원),제품(IFRS)(천원),반제품(IFRS)(천원),재공품(IFRS)(천원),원재료(부재료)(IFRS)(천원),저장품(소모품)(IFRS)(천원),미착품(IFRS)(천원),완성건물(IFRS)(천원),용지(IFRS)(천원),미완성공사(IFRS)(천원),미완성건물(IFRS)(천원),기타재고자산(IFRS)(천원),장기대여금(IFRS)(천원),장기당기손익인식금융자산(IFRS)(천원),투자부동산(*)(IFRS)(천원),토지(IFRS)(천원),건물 및 부속설비(IFRS)(천원),구축물(IFRS)(천원),기계장치(IFRS)(천원),중장비(IFRS)(천원),시설장치(IFRS)(천원),제설비(IFRS)(천원),미착자산(IFRS)(천원),차량운반구(IFRS)(천원),선박(IFRS)(천원),항공기(IFRS)(천원),"공구,기구,비품(IFRS)(천원)",리스개량자산(IFRS)(천원),임대(주택)자산(IFRS)(천원),임차개량자산(IFRS)(천원),건설중인자산(IFRS)(천원),유형탐사평가자산(IFRS)(천원),임대주택용지(IFRS)(천원),미완성임대주택(IFRS)(천원),임대주택토지(IFRS)(천원),완성임대주택(IFRS)(천원),임대주택(IFRS)(천원),기타임대주택자산(IFRS)(천원),기타유형자산(IFRS)(천원),영업권(IFRS)(천원),개발비(IFRS)(천원),특허권(IFRS)(천원),기타산업재산권(IFRS)(천원),컴퓨터소프트웨어(IFRS)(천원),브랜드(IFRS)(천원),라이선스와 프랜차이즈(IFRS)(천원),저작권(IFRS)(천원),회원권(IFRS)(천원),제이용권(사용권)(IFRS)(천원),개발중인 무형자산(IFRS)(천원),무형탐사평가자산(IFRS)(천원),제호와 출판표제(IFRS)(천원),"조리법, 공식, 모형, 설계 및 시제품(IFRS)(천원)",배출권자산(IFRS)(천원),기타무형자산(IFRS)(천원),장기매출채권(IFRS)(천원),*특수관계자장기매출채권(IFRS)(천원),장기공사미수금(IFRS)(천원),장기분양미수금(IFRS)(천원),장기미수금(IFRS)(천원),*특수관계자 장기미수금(IFRS)(천원),장기임대미수금(IFRS)(천원),장기미청구공사(IFRS)(천원),장기임대주택채권(IFRS)(천원),장기대출채권(IFRS)(천원),장기미수수익(IFRS)(천원),장기보증금(IFRS)(천원),기타장기채권(IFRS)(천원),매입채무(IFRS)(천원),미지급금(*)(IFRS)(천원),보증금(*)(IFRS)(천원),미지급배당금(IFRS)(천원),미지급비용(IFRS)(천원),단기차입금(IFRS)(천원),단기매입채무 및 기타유동채무(IFRS)(천원),선수금(*)(IFRS)(천원),장기당기법인세부채(미지급법인세)(IFRS)(천원),(추정공사손실)(IFRS)(천원),이연법인세부채(IFRS)(천원),기타유동부채(*)(IFRS)(천원),사채(*)(IFRS)(천원),전환사채(IFRS)(천원),신주인수권부사채(IFRS)(천원),장기차입금(*)(IFRS)(천원),장기매입채무(*)(IFRS)(천원),기타장기충당부채(*)(IFRS)(천원),장기공사선수금(IFRS)(천원),기타비유동부채(IFRS)(천원),보통주자본금(IFRS)(천원),우선주자본금(IFRS)(천원),주식발행초과금(IFRS)(천원),감자차익(IFRS)(천원),합병차익(IFRS)(천원),재평가적립금(2001년 이전)(IFRS)(천원),기타자본잉여금(IFRS)(천원),주식할인발행차금(IFRS)(천원),배당건설이자(IFRS)(천원),자기주식(IFRS)(천원),매도가능금융자산평가손익(IFRS)(천원),환산 관련 외환차이 적립금(환율변동차이)(IFRS)(천원),파생상품평가이익(IFRS)(천원),파생상품평가손실(IFRS)(천원),기타포괄손익누계액(*)(IFRS)(천원),주식매입선택권(IFRS)(천원),이익준비금(IFRS)(천원),기업합리화적립금(IFRS)(천원),재무구조개선적립금(IFRS)(천원),기업발전적립금(IFRS)(천원),기타법정적립금(IFRS)(천원),재평가손익(IFRS)(천원),보험수리적손익(IFRS)(천원),기술개발준비금(IFRS)(천원),연구및인력개발준비금(IFRS)(천원),사업손실준비금(IFRS)(천원),퇴직급여적립금(IFRS)(천원),기타임의적립금(IFRS)(천원),기타이익잉여금(IFRS)(천원),미처분이익잉여금(결손금)(IFRS)(천원),*전기이월미처분이익잉여금(결손금)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),상품매출액(IFRS)(천원),제품매출액(IFRS)(천원),건설계약으로 인한 수익(공사수익)(IFRS)(천원),임대수익(IFRS)(천원),분양수익(IFRS)(천원),수수료수익(IFRS)(천원),기타수익(IFRS)(천원),당기상품매입액(IFRS)(천원),기초제품재고액(IFRS)(천원),(기말제품재고액)(IFRS)(천원),(대체)(IFRS)(천원),종업원 급여비용(IFRS)(천원),급여(IFRS)(천원),퇴직급여(IFRS)(천원),복리후생비(IFRS)(천원),보험료(IFRS)(천원),여비교통비(IFRS)(천원),임차료(IFRS)(천원),접대비(IFRS)(천원),감가상각비(IFRS)(천원),세금과공과(IFRS)(천원),광고선전비(IFRS)(천원),차량유지비(IFRS)(천원),연구개발비(IFRS)(천원),경상연구개발비(IFRS)(천원),대손상각비(IFRS)(천원),미분양주택관리비(IFRS)(천원),기타(IFRS)(천원),이자수익(IFRS)(천원),배당금수익(IFRS)(천원),외환차손(IFRS)(천원),외화환산손실(IFRS)(천원),지분법이익(IFRS)(천원),투자자산처분이익(IFRS)(천원),"유형,리스자산처분이익(IFRS)(천원)",무형자산처분이익(IFRS)(천원),사채상환이익(IFRS)(천원),법인세환급액(IFRS)(천원),대손충당금환입액(IFRS)(천원),전기오류수정이익(IFRS)(천원),채무면제이익(IFRS)(천원),보험차익(IFRS)(천원),이자비용(IFRS)(천원),기타대손상각비(IFRS)(천원),재고자산감모손실(IFRS)(천원),외환차손(IFRS)(천원).1,외화환산손실(IFRS)(천원).1,지분법적용투자주식손상차손(IFRS)(천원),기부금(IFRS)(천원),투자자산처분손실(IFRS)(천원),보상비(IFRS)(천원),법인세추납액(IFRS)(천원),전기오류수정손실(IFRS)(천원),법인세비용(IFRS)(천원),label
나노캠텍(주),91970,2018,5,22,32202,  고무 및 플라스틱제품 제조업 ,2007-01-30,,11449455.0,10093213.0,21023527.0,2325155.0,0.0,33099499.0,828557.0,3594904.0,355703.0,635192.0,408694.0,459827.0,0.0,0.0,1550848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825047.0,0.0,721494.0,11628742.0,11482409.0,3202985.0,6555813.0,0.0,1698126.0,0.0,0.0,219564.0,0.0,0.0,992965.0,0.0,0.0,0.0,34500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46100.0,0.0,809265.0,382790.0,0.0,0.0,7714.0,0.0,0.0,3668.0,0.0,0.0,0.0,3668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10601018.0,0.0,44534108.0,0.0,0.0,0.0,0.0,0.0,0.0,-1479141.0,0.0,0.0,0.0,0.0,88461.0,0.0,245748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9244516.0,0.0,38669690.0,22798223.0,15260402.0,0.0,0.0,0.0,0.0,611064.0,22951012.0,470118.0,459827.0,0.0,3339121.0,1413496.0,91479.0,176031.0,19740.0,70831.0,32149.0,71694.0,196127.0,180988.0,17800.0,60318.0,1535908.0,0.0,73656.0,0.0,0.0,0.0,0.0,62352.0,4713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55668.0,0
대한그린파워(주),60900,2012,5,35,43501,"  전기, 가스, 증기 및 공기조절 공급업 ",2002-09-17,,206465.0,1074934.0,8585977.0,604646.0,,10203377.0,716700.0,881500.0,6934120.0,2087265.0,0.0,0.0,0.0,0.0,110819.0,0.0,0.0,0.0,0.0,0.0,0.0,5281085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174545.0,0.0,0.0,175418.0,0.0,0.0,430880.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79530.0,0.0,0.0,0.0,366870.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687304.0,6317474.0,0.0,0.0,160084.0,0.0,0.0,76571.0,0.0,0.0,0.0,76571.0,10013000.0,13000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,12070651.0,0.0,6192676.0,0.0,0.0,0.0,0.0,0.0,0.0,-1974.0,107074.0,0.0,0.0,0.0,107074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2841473.0,0.0,26714143.0,11982.0,0.0,26702161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070288.0,1522687.0,192096.0,290420.0,82592.0,52043.0,151200.0,269854.0,56901.0,0.0,0.0,57396.0,0.0,0.0,660782.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3213626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123004.0,1
대한그린파워(주),60900,2013,5,35,43501,"  전기, 가스, 증기 및 공기조절 공급업 ",2002-09-17,,35101.0,5717290.0,5790931.0,634665.0,,8035171.0,302180.0,2797250.0,6922489.0,103574.0,0.0,104937.0,0.0,0.0,98535.0,0.0,105415.0,0.0,0.0,0.0,0.0,5281085.0,10553000.0,0.0,0.0,2304428.0,209382.0,0.0,1222209.0,0.0,174545.0,0.0,0.0,117710.0,0.0,0.0,715446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98929.0,0.0,0.0,0.0,122538.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,63045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999496.0,5659754.0,0.0,0.0,621305.0,0.0,0.0,186787.0,0.0,0.0,0.0,186787.0,28053000.0,0.0,28053000.0,0.0,0.0,0.0,0.0,0.0,16082592.0,0.0,13476544.0,0.0,0.0,0.0,0.0,0.0,0.0,-1974.0,956.0,0.0,0.0,0.0,956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15424068.0,0.0,20265218.0,0.0,0.0,20264613.0,0.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,2379863.0,1699753.0,179546.0,357686.0,74107.0,54292.0,201784.0,266307.0,111254.0,0.0,300.0,110935.0,0.0,0.0,224286.0,0.0,97.0,0.0,0.0,0.0,617000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3272534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,1
대한그린파워(주),60900,2014,5,35,43501,"  전기, 가스, 증기 및 공기조절 공급업 ",2002-09-17,,78389.0,89328.0,1684029.0,0.0,,4930904.0,714585.0,5511187.0,13825678.0,346189.0,0.0,0.0,0.0,0.0,72738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9796500.0,0.0,4866432.0,2304428.0,281982.0,0.0,1311379.0,0.0,174545.0,0.0,0.0,71876.0,0.0,0.0,794531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98929.0,0.0,0.0,0.0,122538.0,0.0,0.0,0.0,0.0,0.0,,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244339.0,3563303.0,0.0,0.0,1469626.0,0.0,0.0,1139513.0,0.0,0.0,0.0,1139513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20264014.0,0.0,19125736.0,0.0,0.0,0.0,0.0,0.0,0.0,-1974.0,-58194.0,0.0,0.0,0.0,-45391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64042060.0,0.0,12295493.0,0.0,5228889.0,7066604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684693.0,1436269.0,94190.0,208269.0,15669.0,51585.0,152694.0,190747.0,40524.0,0.0,0.0,120972.0,0.0,0.0,918231.0,0.0,100.0,0.0,0.0,21509.0,305940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3623966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676965.0,1
대한그린파워(주),60900,2015,5,35,43501,"  전기, 가스, 증기 및 공기조절 공급업 ",2002-09-17,,650156.0,421250.0,2319164.0,0.0,,4804044.0,1220872.0,9420261.0,14414249.0,240800.0,0.0,188677.0,0.0,53170.0,782601.0,31090.0,878642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4866432.0,2304429.0,281982.0,0.0,2359773.0,0.0,0.0,0.0,0.0,71876.0,0.0,0.0,884587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,98929.0,0.0,0.0,0.0,122538.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178148.0,1102231.0,0.0,0.0,9966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3349928.0,4116209.0,28360430.0,49101925.0,0.0,0.0,0.0,0.0,0.0,-6492.0,1856.0,0.0,0.0,0.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71750294.0,0.0,15617278.0,0.0,14564439.0,1052839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266956.0,567654.0,49210.0,156059.0,18293.0,21934.0,85282.0,138040.0,22661.0,0.0,170.0,27674.0,0.0,0.0,-213675.0,0.0,89.0,0.0,0.0,121720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534040.0,1
더라미(주),32860,2012,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,2716073.0,2218566.0,13233553.0,1951911.0,,10154884.0,3881860.0,1778566.0,5082749.0,4578393.0,0.0,7965264.0,0.0,0.0,23146984.0,0.0,140313.0,0.0,0.0,1185827.0,0.0,0.0,89000.0,0.0,6676104.0,10577921.0,1720082.0,516581.0,11584427.0,0.0,788484.0,0.0,0.0,637575.0,1497826.0,0.0,861011.0,0.0,,,11172350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132000.0,0.0,0.0,0.0,0.0,0.0,,434409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4763763.0,0.0,13619089.0,1499985.0,0.0,0.0,119297.0,3425169.0,0.0,932928.0,0.0,0.0,0.0,932928.0,12126000.0,0.0,12126000.0,2986272.0,0.0,0.0,0.0,0.0,12411531.0,0.0,18963805.0,0.0,0.0,0.0,2607302.0,0.0,0.0,-3040959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8384914.0,0.0,182103209.0,0.0,0.0,0.0,0.0,0.0,0.0,182103209.0,0.0,0.0,0.0,0.0,3088667.0,1923598.0,278690.0,399138.0,0.0,180299.0,186830.0,146901.0,86486.0,0.0,16914.0,111122.0,0.0,0.0,0.0,0.0,300653.0,,,148686.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1598695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3199201.0,0
더라미(주),32860,2013,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,81658.0,125802.0,21397453.0,1988014.0,,19057433.0,4455333.0,70845.0,13872290.0,12738120.0,0.0,194632.0,0.0,0.0,13056363.0,0.0,1616397.0,0.0,0.0,0.0,0.0,0.0,89000.0,0.0,19829527.0,14413255.0,1720082.0,516581.0,12135863.0,0.0,868550.0,0.0,0.0,631233.0,1497826.0,0.0,875785.0,0.0,0.0,0.0,10912683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132000.0,0.0,0.0,0.0,0.0,0.0,,29673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8122755.0,30151.0,20745507.0,2242515.0,0.0,0.0,148557.0,0.0,0.0,4301132.0,0.0,0.0,0.0,4301132.0,3500000.0,0.0,3500000.0,6883641.0,0.0,0.0,0.0,0.0,31389289.0,0.0,28202943.0,0.0,0.0,0.0,2040906.0,0.0,0.0,-3040959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36652985.0,0.0,197234277.0,0.0,0.0,0.0,0.0,0.0,0.0,197234277.0,0.0,0.0,0.0,0.0,2226539.0,1861255.0,174404.0,312393.0,0.0,61629.0,157197.0,112066.0,92167.0,0.0,42550.0,105972.0,0.0,0.0,0.0,0.0,471972.0,0.0,0.0,243234.0,26582.0,0.0,0.0,0.0,0.0,1211.0,0.0,0.0,0.0,0.0,0.0,0.0,2332663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-361413.0,1
더라미(주),32860,2014,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,47798.0,792052.0,10446720.0,0.0,,10997149.0,4756441.0,2000.0,13561964.0,5149287.0,0.0,496615.0,0.0,0.0,13685521.0,0.0,0.0,0.0,0.0,0.0,0.0,980213.0,90947.0,0.0,16697647.0,10852840.0,1605949.0,516581.0,14661350.0,0.0,952739.0,0.0,0.0,443180.0,0.0,0.0,972805.0,0.0,0.0,0.0,7991502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76022.0,0.0,0.0,0.0,0.0,0.0,,11263.0,0.0,0.0,0.0,0.0,1630700.0,0.0,0.0,0.0,0.0,0.0,0.0,6572824.0,30151.0,9255583.0,1813222.0,0.0,0.0,112257.0,0.0,0.0,4913131.0,0.0,0.0,0.0,4913131.0,5000000.0,5000000.0,0.0,4562206.0,0.0,0.0,0.0,0.0,37574168.0,0.0,34323853.0,0.0,0.0,0.0,682467.0,0.0,0.0,-3040959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70239758.0,0.0,185696037.0,0.0,0.0,0.0,0.0,0.0,0.0,185696037.0,0.0,0.0,0.0,0.0,1275303.0,1093894.0,155478.0,167165.0,0.0,23920.0,120085.0,51144.0,69827.0,0.0,10325.0,61825.0,0.0,0.0,3338334.0,0.0,393448.0,0.0,0.0,1138768.0,488526.0,0.0,0.0,0.0,0.0,36668.0,0.0,0.0,0.0,0.0,0.0,0.0,9942998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782312.0,1
더라미(주),32860,2015,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,820709.0,1650000.0,1693167.0,0.0,,9446585.0,3784521.0,2000.0,12194729.0,262683.0,2069895.0,118157.0,0.0,0.0,5566791.0,0.0,0.0,0.0,0.0,0.0,0.0,980214.0,99588.0,0.0,0.0,0.0,0.0,5700.0,0.0,0.0,19809.0,0.0,0.0,86530.0,0.0,0.0,180160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3882.0,0.0,0.0,0.0,0.0,1552545.0,0.0,0.0,0.0,0.0,0.0,0.0,1547985.0,0.0,672429.0,278087.0,0.0,0.0,25456.0,0.0,0.0,413227.0,0.0,0.0,0.0,27537849.0,0.0,0.0,0.0,0.0,0.0,390393.0,0.0,16316445.0,8534930.0,0.0,34295956.0,0.0,0.0,0.0,681940.0,0.0,0.0,-3040959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54247438.0,0.0,55340957.0,0.0,0.0,0.0,0.0,0.0,0.0,55340957.0,0.0,0.0,0.0,0.0,1056083.0,1056083.0,88205.0,138854.0,49327.0,15912.0,84144.0,23521.0,51224.0,0.0,3600.0,30917.0,0.0,0.0,3320.0,0.0,470237.0,0.0,0.0,189552.0,608359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6421716.0,0.0,0.0,987477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
더라미(주),32860,2016,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,1936367.0,7939146.0,4577146.0,0.0,,12103563.0,3794413.0,7182006.0,12238331.0,201608.0,1048895.0,0.0,0.0,0.0,4294136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039666.0,0.0,0.0,2744684.0,1198683.0,5700.0,0.0,0.0,16299.0,0.0,0.0,15907.0,0.0,0.0,153712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1759.0,0.0,0.0,0.0,0.0,1552545.0,0.0,0.0,0.0,0.0,0.0,0.0,1511472.0,0.0,163347.0,462080.0,0.0,0.0,41091.0,0.0,0.0,89298.0,0.0,0.0,0.0,89298.0,3800000.0,3800000.0,0.0,0.0,0.0,605801.0,0.0,0.0,29979420.0,0.0,30309433.0,0.0,0.0,0.0,693338.0,0.0,0.0,-3040959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32336965.0,0.0,41634049.0,0.0,0.0,0.0,0.0,0.0,0.0,41634049.0,0.0,0.0,0.0,0.0,956731.0,956731.0,86927.0,131974.0,82.0,24126.0,213043.0,53383.0,87515.0,0.0,10559.0,25980.0,0.0,0.0,114151.0,0.0,354536.0,0.0,0.0,134030.0,25382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
도이치모터스(주),67990,2016,5,45,74501,  자동차 및 부품 판매업 ,2004-12-03,,29002888.0,16716668.0,43288890.0,2184007.0,0.0,11611228.0,32873515.0,0.0,0.0,868778.0,72306881.0,0.0,0.0,957665.0,2627177.0,0.0,0.0,0.0,0.0,0.0,0.0,940181.0,0.0,1253.0,2009452.0,41388346.0,22444637.0,0.0,1642845.0,0.0,14408950.0,0.0,0.0,281268.0,0.0,0.0,6361671.0,0.0,0.0,0.0,22920920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25882.0,4728901.0,0.0,0.0,0.0,781803.0,0.0,0.0,0.0,646000.0,0.0,0.0,0.0,0.0,0.0,0.0,1532532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5578204.0,11427076.0,74500.0,0.0,6942747.0,0.0,0.0,4174159.0,0.0,0.0,0.0,4174159.0,0.0,0.0,0.0,12078149.0,0.0,8025622.0,0.0,0.0,13131654.0,0.0,37934384.0,0.0,0.0,0.0,3016.0,0.0,0.0,-4912018.0,0.0,0.0,0.0,0.0,-2482965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33703465.0,0.0,655139981.0,574534363.0,0.0,0.0,0.0,0.0,0.0,3820240.0,0.0,0.0,0.0,0.0,32402724.0,16844162.0,1137741.0,670841.0,718252.0,38143.0,5178161.0,343620.0,1628424.0,1290911.0,73866.0,482882.0,0.0,0.0,417654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968080.0,0
디에스티(주),33430,2012,4,29,32902,  기타 기계 및 장비 제조업 ,1998-05-25,2021/09/02,505604.0,4190225.0,283036.0,0.0,,748160.0,30093.0,5572754.0,4154007.0,3906205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124928.0,0.0,11875508.0,0.0,0.0,0.0,81598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075253.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585699.0,352407.0,0.0,0.0,225127.0,0.0,0.0,3047.0,0.0,0.0,0.0,3047.0,3073466.0,0.0,3073466.0,0.0,0.0,0.0,0.0,0.0,20808157.0,0.0,1081857.0,929830.0,0.0,0.0,0.0,0.0,0.0,-1213113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8289868.0,0.0,8322837.0,7458602.0,180184.0,0.0,684051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736159.0,584896.0,27277.0,102384.0,15932.0,65058.0,198251.0,112207.0,467056.0,0.0,15020.0,35076.0,0.0,0.0,1205171.0,0.0,7292.0,,,1643.0,101432.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,888780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
