,회사명,거래소코드,회계년도,소속코드_df1,통계청 한국표준산업분류 코드 10차(대분류)_df1,산업코드_df1,산업명_df1,상장일_df1,상장폐지일_df1,현금및현금성자산(IFRS),유동금융자산(IFRS),매출채권 및 기타유동채권(IFRS),상각후원가측정 유가증권(IFRS),매출채권(IFRS),미수금(IFRS),단기대여금(IFRS),선급금(IFRS),기타유동자산(IFRS),상품(IFRS),제품(IFRS),원재료(부재료)(IFRS),토지(IFRS),건물 및 부속설비(IFRS),기계장치(IFRS),차량운반구(IFRS),공구,회원권(IFRS),배출권자산(IFRS),매입채무(IFRS),미지급금(IFRS),미지급비용(IFRS),선수금(IFRS),당기법인세부채(미지급법인세)(IFRS),기타유동부채(IFRS),장기차입금(IFRS),보통주자본금(IFRS),주식발행초과금(IFRS),자기주식(IFRS),기타포괄손익누계액(IFRS),이익준비금(IFRS),미처분이익잉여금(결손금)(IFRS),매출액(수익)(IFRS),제품매출액(IFRS),기타수익(IFRS),종업원 급여비용(IFRS),급여(IFRS),퇴직급여(IFRS),복리후생비(IFRS),보험료(IFRS),여비교통비(IFRS),임차료(IFRS),접대비(IFRS),감가상각비(IFRS),광고선전비(IFRS),차량유지비(IFRS),연구개발비(IFRS),대손상각비(IFRS),기타(IFRS),이자수익(IFRS),외환차손(IFRS).1,외화환산손실(IFRS).1,법인세비용(IFRS),총자본증가율(IFRS),유형자산증가율(IFRS),투자부동산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),정상영업이익증가율(IFRS),순이익증가율(IFRS),총포괄이익증가율(IFRS),종업원1인당 부가가치증가율(IFRS),종업원수증가율(IFRS),종업원1인당 매출액증가율(IFRS),종업원1인당 인건비증가율(IFRS),매출액총이익률(IFRS),매출액정상영업이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본정상영업이익률(IFRS),총자본순이익률(IFRS),자기자본정상영업이익률(IFRS),자기자본순이익률(IFRS),경영자본정상영업이익률(IFRS),경영자본순이익률(IFRS),자본금정상영업이익률(IFRS),자본금순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),기타손익비률(IFRS),금융손익비율(IFRS),금융비용부담률(IFRS),외환이익 대 매출액비율(IFRS),광고선전비 대 매출액비율(IFRS),세금과공과 대 세금과공과 차감전순이익률(IFRS),기업순이익률(IFRS),수지비율(관계기업투자손익 제외)(IFRS),인건비 대 총비용비율(IFRS),R & D 투자효율(IFRS),세금과공과 대 총비용비율(IFRS),금융비용 대 총비용비율(IFRS),감가상각비 대 총비용비율(IFRS),감가상각률(IFRS),누적감가상각률(IFRS),이자부담률(IFRS),지급이자율(IFRS),차입금평균이자율(IFRS),유보율(IFRS),사내유보율(IFRS),사내유보 대 자기자본비율(IFRS),적립금비율(재정비율)(IFRS),평균배당률(IFRS),자기자본배당률(IFRS),배당성향(IFRS),1주당매출액(IFRS)(원),1주당순이익(IFRS)(원),1주당 CASH FLOW(IFRS)(원),1주당순자산(IFRS)(원),1주당정상영업이익(IFRS)(원),유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),비유동장기적합률(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매출채권비율(IFRS),재고자산 대 순운전자본비율(IFRS),매출채권 대 매입채무비율(IFRS),"매출채권 대 상,제품비율(IFRS)",매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),비유동부채비율(IFRS),비유동부채 대 순운전자본비율(IFRS),순운전자본비율(IFRS),차입금의존도(IFRS),차입금비율(IFRS),이자보상배율(이자비용)(IFRS),이자보상배율(순금융비용)(IFRS),유보액대비율(IFRS),유보액 대 납입자본배율(IFRS),유동자산집중도(IFRS),비유동자산집중도(IFRS),투자집중도(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS),정상영업이익대비이자보상배율(IFRS),총자본회전률(IFRS),경영자본회전률(IFRS),자기자본회전률(IFRS),자본금회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),재고자산회전기간(IFRS),"상품,제품회전률(IFRS)","원,부재료회전률(IFRS)",재공품회전률(IFRS),매출채권회전률(IFRS),매출채권회전기간(IFRS),비유동자산회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS),운전자본회전률(IFRS),1회전기간(IFRS),부가가치(IFRS)(백만원),종업원1인당 부가가치(IFRS)(백만원),종업원1인당 매출액(IFRS)(백만원),종업원1인당 정상영업이익(IFRS)(백만원),종업원1인당 순이익(IFRS)(백만원),종업원1인당 인건비(IFRS)(백만원),노동장비율(IFRS),기계장비율(IFRS),자본집약도(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),법인세비용차감전(계속사업)손익(IFRS)(백만원),인건비(IFRS)(백만원),금융비용(IFRS)(백만원),임차료(IFRS)(백만원),세금과공과(IFRS)(백만원),감가상각비(IFRS)(백만원),종업원수(IFRS),label_df2
355,씨앤티85(주),56730,2015,5,41,32605,  종합 건설업 ,2002-01-04,0,2581759.0,1825740.0,5713291.0,0.0,5284380.0,1065876.0,5700811.0,127073.0,217978.0,0.0,0.0,0.0,4081857.0,13665348.0,0.0,22540.0,2081628.0,0.0,0.0,1036115.0,869460.0,29659.0,30000.0,0.0,30000.0,4859430.0,21777226.0,40861439.0,0.0,0.0,0.0,-32523503.0,17354071.0,0.0,0.0,996123.0,514631.0,35373.0,120962.0,21109.0,37310.0,88301.0,79293.0,431905.0,0.0,27931.0,29217.0,0.0,0.0,66482.0,205008.0,15952.0,-22948.0,18.14,-5.2,0.0,7.14,60.0,0.0,108.59,182.98,0.0,0.0,0.0,-20.6,-71.43,890.44,-15.72,16.05,4.21,-61.88,2.32,2.13,-31.29,5.7,-83.79,2.15,-31.61,4.14,-60.82,83.95,95.79,-17.67,-5.12,5.33,-0.51,0.0,0.0,-28.6,113.19,4.97,0.17,0.0,4.62,2.43,3.02,22.88,4.3,5.76,5.3,-20.5,0.0,-185.44,48.16,0.0,0.0,0.0,509.14,0.0,-126.85,456.87,21.44,28.19,0.0,39.25,28.19,71.81,46.58,53.42,79.5,154.17,111.73,78.9,78.9,19.21,0.0,0.0,447.93,0.0,0.0,114.68,76.7,65.28,37.98,0.0,-7.54,46.37,99.54,0.74,-1.52,-12.01,-0.21,49.05,148.67,211.81,-15.36,-17.7,-8.21,-17.57,0.79,0.51,0.51,1.35,0.98,0.81,19.14,19.07,2.04,2.4,13.65,26.73,34.16,22.74,0.0,5.62,64.94,0.67,0.99,0.74,7.55,0.01,72.79,4.55,1084.63,45.67,-669.74,62.26,1067.75,15.23,2322.87,0.2,0.43,29.87,0.42,1368.47,-1268.47,-14751.72,-2335.7,996.12,925.61,0.0,0.0,486.76,16.0,1
356,씨앤티85(주),56730,2016,5,41,32605,  종합 건설업 ,2002-01-04,0,75412.0,1318538.0,5183032.0,0.0,2261978.0,5870522.0,7477032.0,5725444.0,5735172.0,0.0,0.0,0.0,4081857.0,13665348.0,0.0,22540.0,2105510.0,0.0,0.0,1012585.0,2274941.0,59716.0,1050908.0,0.0,1050908.0,3249990.0,4009025.0,44204538.0,0.0,0.0,0.0,-41013174.0,8336986.0,0.0,0.0,1115370.0,752918.0,43743.0,191622.0,14228.0,105531.0,75592.0,150970.0,409665.0,40.0,34311.0,7804.0,2657309.0,4538.0,0.0,0.0,0.0,7145.0,8.95,-2.33,0.0,5.76,17.06,0.0,-16.42,-51.96,0.0,0.0,0.0,-5566.25,25.0,-61.57,-10.42,14.7,-48.13,-101.2,-10.16,-10.33,-21.73,-25.25,-53.09,-10.62,-22.33,-31.12,-65.44,85.3,148.13,-46.35,-17.54,16.21,4.27,0.0,0.0,-18.25,184.25,6.48,0.09,0.0,7.84,2.56,3.3,27.33,5.89,7.15,7.65,260.93,0.0,-283.44,160.59,0.0,0.0,0.0,182.88,-1104.0,-86.78,303.36,-88.01,30.29,0.0,43.45,30.29,69.71,35.74,64.26,360.93,195.07,157.15,54.44,54.44,0.01,0.0,0.0,198.81,0.0,0.0,179.83,155.69,83.61,24.14,0.0,-25.35,48.98,137.06,-2.83,-4.83,25.83,2.61,136.38,329.35,465.44,-14.73,-19.33,-9.47,-45.97,-2.97,0.21,0.22,0.52,0.65,0.36,8.14,44.85,0.73,0.73,0.0,0.0,0.0,0.0,0.0,2.51,145.66,0.3,0.49,0.28,0.0,0.01,-4973.67,-248.68,416.85,-200.61,-421.85,55.77,834.29,8.86,2024.54,-12.28,-29.81,-2808.02,-59.66,0.0,0.0,0.0,-7876.36,1115.37,1351.01,0.0,0.0,440.62,20.0,1
357,알서포트(주),131370,2015,5,58,105802,  출판업 ,2011-01-05,0,10339424.0,15876809.0,4026652.0,0.0,3930732.0,22760.0,200000.0,591580.0,637075.0,0.0,0.0,0.0,0.0,0.0,0.0,272671.0,2007560.0,160341.0,0.0,72434.0,631269.0,638183.0,2248789.0,110472.0,2248789.0,0.0,5326708.0,35719050.0,-1162756.0,-148441.0,76558.0,8094414.0,18531431.0,0.0,18531431.0,12156310.0,6403471.0,1072497.0,836664.0,225389.0,397041.0,1940733.0,262593.0,469384.0,415648.0,94037.0,4631884.0,-11079.0,152916.0,514723.0,47967.0,39463.0,233774.0,-5.92,-21.69,0.0,-0.33,-9.89,35.57,-4.46,-10.69,0.0,0.0,0.0,83.19,9.22,-13.79,85.38,100.0,-14.06,-12.79,-3.59,-4.54,-4.13,-4.95,-4.47,-6.46,-5.88,-48.9,-44.1,0.0,114.06,2.53,3.9,-2.89,1.69,2.24,0.0,-5.06,108.9,54.8,0.0,0.0,-2.42,2.82,24.42,106.63,-11.22,5.08,1.73,886.55,0.0,16.86,92.22,0.0,0.0,0.0,347.9,-44.0,-39.53,988.49,-48.9,55.98,0.22,127.17,55.86,44.02,92.46,7.54,964.72,47.61,47.61,742.19,740.57,246.33,5679.98,0.25,5334.91,0.0,106.47,8.16,8.16,0.0,0.0,0.0,48.44,0.3,0.32,-307.73,999999999.0,84.97,8.88,177.33,132.41,205.76,4.78,120.48,0.36,1.08,0.0,0.32,0.46,0.35,3.48,3.88,158.11,2.31,0.56,0.56,313.52,1.16,0.0,0.0,0.0,4.85,75.27,0.76,13.6,0.49,0.01,0.01,12048.73,47.03,68.52,-10.3,-7.3,47.3,4.89,1.68,251.23,21.65,1006.54,2825.7,65.02,100.89,-0.89,-19.67,-2136.77,12156.31,-536.06,1940.73,0.0,624.51,225.0,1
358,알서포트(주),131370,2016,5,58,105802,  출판업 ,2011-01-05,0,11582275.0,13866442.0,3765699.0,0.0,3980490.0,44409.0,0.0,815891.0,830232.0,0.0,0.0,0.0,0.0,0.0,0.0,258464.0,2218845.0,160341.0,0.0,0.0,556189.0,569019.0,2424881.0,670.0,2424881.0,1100000.0,5326708.0,35719050.0,-2316290.0,15360.0,76558.0,8432107.0,21430529.0,0.0,21430529.0,12075234.0,7530164.0,0.0,855809.0,161849.0,370778.0,2138313.0,281747.0,408424.0,677492.0,70821.0,4371879.0,220727.0,209235.0,324564.0,301502.0,254556.0,-32459.0,0.5,-23.69,0.0,4.81,-2.9,79.58,-0.93,15.64,0.0,0.0,0.0,1.32,0.44,17.78,-8.62,0.0,-1.1,0.75,0.18,-0.42,0.29,-0.46,0.66,-0.63,0.43,-4.44,6.34,0.0,101.1,1.7,3.45,-1.5,1.51,3.16,-25.44,-0.29,96.81,54.18,0.0,0.0,-1.45,2.55,26.18,155.77,-6.92,1.09,1.9,899.21,0.0,16.97,93.75,0.0,0.0,0.0,402.32,6.0,9.18,951.63,-4.44,54.09,0.4,117.81,53.87,45.91,90.83,9.17,955.73,50.55,49.48,750.78,747.75,287.47,3024.18,0.47,0.0,0.0,0.0,10.1,7.93,0.0,2.17,4.2,46.88,1.97,2.17,-19.67,999999999.0,85.45,8.97,143.26,117.06,173.19,-15.76,-73.49,-1.45,-3.77,0.0,0.38,0.57,0.42,4.02,4.6,591.72,0.62,0.7,0.7,225.34,1.62,0.0,0.0,0.0,5.67,64.37,0.85,20.31,0.62,0.0,0.02,14586.23,47.65,80.7,8.05,-1.33,43.23,0.0,0.0,0.0,26.08,1596.74,4746.37,68.06,82.79,17.21,1.1,127.59,12075.23,-322.49,2138.31,0.0,567.58,226.0,1
359,애머릿지코퍼레이션,900100,2018,5,45,74502,  자동차 및 부품 판매업 ,2010-04-21,0,1117189.0,17149590.0,5840991.0,0.0,4649022.0,2246130.0,17149590.0,446325.0,225900.0,871487.0,0.0,0.0,2270442.0,2651131.0,377430.0,796470.0,55079.0,0.0,0.0,2941039.0,1217635.0,232129.0,0.0,0.0,0.0,0.0,294331.0,131284898.0,0.0,-1063214.0,0.0,-73882427.0,27003367.0,0.0,0.0,3392191.0,3350204.0,41986.0,629343.0,596733.0,849479.0,1224376.0,68377.0,211212.0,116545.0,139044.0,44704.0,-10381.0,108750.0,156542.0,1113002.0,596347.0,0.0,17.43,27.43,0.0,78.85,-29.31,-90.78,17.17,-28.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.58,-19.05,-60.24,-5.81,-5.99,-18.96,-9.26,-29.12,-9.88,-31.23,-1905.6,-5975.8,73.42,119.05,-41.19,-7.04,7.04,0.11,0.43,0.0,-16.74,156.09,7.49,0.0,0.0,4.2,0.47,5.69,17.79,6.28,7.29,8.52,20205.67,0.0,0.0,101.29,0.0,0.0,0.0,353.52,-198.0,114.17,876.09,-67.34,34.18,1.36,51.94,33.72,65.82,64.75,35.25,20305.67,101.65,101.65,96.98,95.66,3.42,880.17,0.0,129.06,880.17,682.01,54.44,54.44,0.0,0.0,0.0,-1.07,30.43,46.99,-2.5,-7.56,64.43,202.9,141.65,176.11,202.26,-9.32,-10.8,-3.29,-11.28,-2.71,0.31,0.52,0.49,100.04,0.89,7.03,51.93,0.71,0.76,10.58,34.51,17.77,89.51,0.0,7.14,51.14,0.57,1.58,0.39,0.09,0.03,-9536.75,-1326.56,3724.92,-140.82,-2051.64,380.38,0.0,0.0,13460.2,-10.29,-178.22,-1728.87,-35.32,0.0,0.0,0.0,-16266.75,3392.19,1900.42,1224.38,0.0,214.63,7.0,0
360,에스에이치엔엘(주),50320,2017,4,25,74605,  금속가공제품 제조업; 기계 및 가구 제외 ,2002-01-15,2022/05/31,1935138.0,527050.0,1952660.0,0.0,1915343.0,2098921.0,4216509.0,627597.0,94945.0,0.0,0.0,0.0,0.0,0.0,1675286.0,0.0,51439.0,308204.0,0.0,2953677.0,661615.0,160699.0,0.0,0.0,0.0,0.0,1262713.0,22152777.0,-1311.0,0.0,0.0,-25354073.0,14104295.0,0.0,14104295.0,2403906.0,2034533.0,155513.0,213860.0,3632.0,70442.0,311621.0,152369.0,30696.0,20825.0,74611.0,0.0,107790.0,22.0,10403.0,0.0,1.0,0.0,14.0,67.13,0.0,-26.35,55.67,0.0,-22.17,10.87,0.0,0.0,0.0,0.0,97.96,-40.25,-68.76,13.46,-13.03,-38.39,-28.39,-28.55,-84.14,-76.87,-226.52,-32.51,-95.81,-58.23,-171.6,86.54,113.03,-25.36,-1.7,-0.08,0.0,0.15,0.0,-84.31,137.06,12.0,0.0,0.46,-0.05,0.2,3.11,2.97,-0.26,0.13,0.16,65.81,0.0,-1087.81,39.72,0.0,0.0,0.0,583.29,-505.0,-72.93,92.8,-75.99,67.18,0.0,204.66,67.18,32.82,30.52,69.48,165.71,107.56,87.05,107.84,107.84,45.31,0.0,0.0,58.85,0.0,0.0,227.68,204.12,0.0,23.56,147.23,4.88,1.18,3.87,-17384.23,999999999.0,12.12,0.66,26.82,18.81,44.11,-119.95,-7054.94,-83.34,-40.52,0.0,2.19,2.5,5.9,4.47,3.49,5.32,68.59,3.73,3.73,0.0,0.0,0.0,0.0,0.0,9.12,40.04,5.32,12.41,1.88,0.26,0.0,-2578.63,-27.59,155.12,-10.02,-52.51,23.03,0.47,0.1,60.66,-37.61,-181.38,-186.75,-18.28,0.0,0.0,0.0,-5414.95,2403.91,-10.67,311.62,91.28,40.19,97.0,1
361,에스에이치엔엘(주),50320,2018,4,25,74605,  금속가공제품 제조업; 기계 및 가구 제외 ,2002-01-15,2022/05/31,212329.0,509943.0,983328.0,0.0,867688.0,114081.0,4574230.0,563188.0,1150122.0,0.0,0.0,0.0,0.0,0.0,285270.0,0.0,63012.0,308204.0,0.0,2378057.0,519256.0,87742.0,0.0,0.0,0.0,0.0,2266176.0,27748193.0,-258129.0,0.0,0.0,-27734200.0,6579544.0,0.0,6579544.0,2065070.0,1668138.0,184360.0,212572.0,331.0,90091.0,213706.0,149335.0,73992.0,0.0,46519.0,165943.0,-28456.0,0.0,37248.0,0.0,20.0,0.0,39.85,52.89,0.0,198.95,-37.9,0.0,191.62,-53.35,0.0,0.0,0.0,0.0,-73.2,63.13,244.9,10.95,-49.6,-37.26,-39.23,-39.69,-29.82,-79.64,-59.84,-65.31,-49.07,-182.48,-137.1,89.05,149.6,46.44,40.08,-0.56,0.0,0.0,0.0,-30.27,102.01,19.59,2.52,0.71,-0.35,0.76,8.73,30.69,-0.9,0.1,0.14,174.88,0.0,-454.51,66.31,0.0,0.0,0.0,497.62,-174.0,-361.1,456.94,-246.8,29.83,0.0,42.52,29.83,70.17,63.64,36.36,263.72,110.26,105.54,89.0,89.0,6.61,0.0,0.0,36.29,0.0,0.0,57.14,52.67,0.0,4.47,0.0,-3.69,2.09,3.28,-16183.3,999999999.0,42.2,1.75,56.74,68.23,57.32,-93.75,-1634.45,-34.09,-49.68,0.0,0.8,1.32,1.61,3.68,1.59,2.47,147.89,1.76,1.76,0.0,0.0,0.0,0.0,0.0,5.06,72.15,1.47,3.66,0.88,0.39,0.0,2189.87,62.46,253.06,-125.51,-102.69,79.43,6.68,5.0,368.8,22.84,1260.91,1684.45,33.28,94.3,5.7,-111.96,-207.44,2065.07,-37.05,213.71,75.12,80.46,26.0,1
362,에스유홀딩스(주),31860,2013,5,46,74608,  도매 및 상품 중개업 ,1997-01-07,0,1630328.0,501750.0,1394466.0,0.0,2286081.0,349239.0,200000.0,793118.0,804105.0,1058565.0,320495.0,0.0,1520690.0,738844.0,12596.0,105033.0,76833.0,31500.0,0.0,302875.0,1138181.0,178764.0,238189.0,0.0,238189.0,1130000.0,33439825.0,3802070.0,-3615.0,142667.0,0.0,-13527772.0,5598496.0,2629143.0,0.0,1782189.0,1101614.0,178339.0,125623.0,36671.0,48408.0,271943.0,110736.0,63356.0,170089.0,59629.0,0.0,26789.0,0.0,58837.0,4614.0,2.0,0.0,-81.91,-96.02,0.0,-66.91,-94.56,-90.99,1.03,-98.09,0.0,0.0,0.0,0.0,71.43,-38.21,-20.04,7.1,-45.31,-49.83,-2.13,-2.19,-2.41,-3.99,-11.44,-2.71,-2.98,-7.87,-8.66,92.9,145.31,-4.52,-10.42,10.17,0.24,3.04,0.0,-1.92,133.4,16.0,0.0,0.0,5.11,0.78,0.35,0.0,1.09,7.19,1.85,-26.72,0.0,-25.51,-37.05,0.0,0.0,0.0,428.44,-214.0,-17.74,2305.84,-194.14,16.32,25.04,19.5,12.23,83.68,69.01,30.99,73.27,121.25,115.22,59.63,44.7,16.78,87.71,0.0,420.07,92.26,20.88,44.9,39.66,87.35,5.24,0.0,-11.05,25.15,36.45,-3.95,-3.9,-25.17,-0.27,1002.58,1067.13,164.51,-18.57,-22.88,-5.75,-36.49,-4.45,0.05,0.06,0.09,0.17,0.11,0.44,837.28,0.1,0.12,0.64,572.38,3.11,0.86,13.98,0.34,1079.57,0.09,0.17,0.06,1.85,0.0,-51.46,-3.72,155.51,-66.04,-76.59,47.58,68.19,0.37,1143.95,-0.14,-2.1,-386.89,-0.92,0.0,0.0,0.0,-2789.73,1782.19,569.48,272.94,0.0,86.87,36.0,0
363,에스유홀딩스(주),31860,2014,5,46,74608,  도매 및 상품 중개업 ,1997-01-07,0,3436977.0,555732.0,1948947.0,0.0,3007413.0,373698.0,570000.0,394259.0,304231.0,2588037.0,57133.0,0.0,1526621.0,752962.0,14818.0,385131.0,292217.0,31500.0,0.0,651930.0,899113.0,51958.0,2091030.0,0.0,2091030.0,911030.0,33439825.0,3802070.0,-3615.0,326204.0,0.0,-9785979.0,13409262.0,3215568.0,0.0,1762005.0,997517.0,126346.0,105251.0,53435.0,79886.0,319770.0,23154.0,90806.0,90430.0,68400.0,0.0,90525.0,0.0,135420.0,45555.0,0.0,0.0,7.29,5.46,0.0,-10.22,97.07,256.26,20.48,139.52,0.0,0.0,0.0,0.0,-2.78,146.36,-0.94,23.75,3.37,12.65,1.6,1.23,4.61,1.67,6.28,3.84,14.41,1.35,5.07,76.25,96.63,9.28,-26.96,3.62,-0.12,0.67,0.0,5.93,92.01,9.02,0.0,0.0,2.48,0.6,10.19,31.14,4.96,13.49,9.17,-11.72,0.0,-32.78,-14.38,0.0,0.0,0.0,1002.49,127.0,-187.72,2228.17,33.77,29.98,45.26,42.81,16.41,70.02,77.5,22.5,88.27,90.36,87.02,153.46,84.0,46.19,36.82,129.93,291.92,72.98,12.61,29.04,25.21,80.2,3.83,28.44,10.44,12.08,15.59,0.73,4.5,-10.29,-0.12,64.18,210.22,106.92,-16.0,-29.81,-3.6,-10.23,0.93,0.36,1.14,0.5,0.4,1.37,28.09,12.99,1.56,2.53,4.05,90.08,6.73,0.0,11.5,8.45,43.22,0.48,5.32,0.78,0.0,0.01,4060.9,-90.22,383.12,17.14,-149.28,47.14,73.96,0.29,1097.54,10.66,156.87,39922.34,30.28,43.39,56.61,41.77,1696.14,1762.01,485.15,0.0,0.0,117.61,35.0,0
364,에스유홀딩스(주),31860,2017,5,46,74608,  도매 및 상품 중개업 ,1997-01-07,0,1148350.0,4680257.0,618564.0,0.0,4303693.0,266826.0,3105140.0,526147.0,533843.0,3036999.0,0.0,0.0,2269088.0,6170862.0,90909.0,361913.0,289638.0,0.0,0.0,0.0,264846.0,222352.0,2416.0,0.0,122416.0,1437756.0,10294172.0,25275193.0,-6903.0,-48672.0,0.0,-28638919.0,5233309.0,0.0,0.0,4894142.0,3008172.0,284908.0,494574.0,65022.0,209040.0,651489.0,102971.0,319416.0,128483.0,92852.0,918599.0,88093.0,1628972.0,75115.0,47045.0,1.0,0.0,-28.39,-26.71,0.0,-31.45,-20.14,-26.7,-8.86,-72.12,0.0,0.0,0.0,0.0,-53.45,28.96,108.24,2.17,-166.56,-250.72,-22.15,-22.34,-33.63,-39.62,-59.57,-40.29,-60.65,-93.05,-136.17,97.83,266.56,10.81,44.46,20.44,-0.38,2.46,0.0,-30.89,167.13,27.6,0.0,0.0,6.03,1.98,4.37,8.51,6.29,11.11,8.29,98.43,0.0,-103.37,47.86,0.0,0.0,0.0,254.19,-654.0,-400.02,1144.0,-423.37,30.14,21.85,43.15,23.56,69.86,62.73,37.27,198.37,111.36,109.97,82.64,64.58,9.67,27.06,0.0,0.0,27.06,0.0,59.41,58.14,0.0,1.27,0.0,-6.33,31.64,50.45,-7.61,-6.62,31.14,0.98,211.21,534.35,346.76,-59.29,-69.82,-22.1,-137.48,-8.15,0.13,0.24,0.24,0.56,0.31,19.8,18.43,0.47,0.61,2.06,176.83,2.15,0.0,0.0,3.86,94.56,0.19,0.5,0.19,0.0,0.0,-437.97,-333.74,193.82,-265.14,-502.91,115.75,313.41,5.34,1334.04,-1.35,-4.98,-167.87,-8.37,0.0,0.0,0.0,-8150.59,4894.14,1069.62,1184.75,0.0,351.38,27.0,1
365,에스유홀딩스(주),31860,2018,5,46,74608,  도매 및 상품 중개업 ,1997-01-07,0,1181205.0,1169000.0,2897198.0,0.0,6469558.0,329874.0,5049500.0,165469.0,113014.0,1772189.0,0.0,118016.0,2269088.0,6170862.0,90909.0,299939.0,389717.0,0.0,0.0,244007.0,354479.0,58371.0,142566.0,0.0,172566.0,300000.0,10536302.0,26033060.0,-6903.0,-90372.0,0.0,-32273667.0,10306353.0,2709465.0,519039.0,2737946.0,2138621.0,151653.0,345382.0,26010.0,158770.0,453022.0,61038.0,333205.0,81602.0,21590.0,0.0,-40746.0,812772.0,113243.0,4456.0,0.0,0.0,-5.8,-3.29,0.0,3.89,-28.26,-24.91,-10.06,96.94,0.0,0.0,0.0,0.0,-70.37,562.92,-33.15,18.1,-34.94,-43.54,-11.03,-11.39,-14.19,-19.09,-18.67,-21.3,-26.54,-34.58,-34.77,81.9,134.94,-8.59,-4.55,8.01,0.09,0.79,0.0,-11.58,116.41,15.16,0.0,0.0,4.57,1.95,5.18,12.59,6.47,7.68,8.34,74.37,0.0,-116.62,40.45,0.0,0.0,0.0,497.26,-175.0,-252.52,1081.9,-173.75,22.96,22.87,29.79,17.7,77.04,56.42,43.58,174.31,136.56,126.04,59.05,45.55,9.91,173.05,0.0,1142.17,186.73,15.15,77.25,68.9,89.98,8.35,0.0,-15.92,39.83,70.6,-3.84,-4.44,22.09,0.64,81.78,225.0,152.03,-50.38,-55.12,-21.96,-65.35,-4.36,0.33,0.61,0.55,0.99,0.81,84.48,4.32,1.22,1.57,5.49,66.5,5.67,174.66,0.0,6.12,59.63,0.44,1.19,0.51,0.0,0.01,-158.51,0.69,1284.87,52.69,-229.28,77.38,1010.53,0.92,4509.99,-0.52,-1.86,-106.63,-1.54,0.0,0.0,0.0,-4486.88,2737.95,825.39,453.02,0.0,352.75,8.0,1
366,에코바이오홀딩스(주),38870,2015,5,74,64202,  사업시설 관리 및 조경 서비스업 ,2001-05-29,0,3729978.0,8687380.0,50692746.0,0.0,7339875.0,36161771.0,3909409.0,29388.0,17469417.0,0.0,0.0,0.0,600000.0,2189452.0,239397.0,273752.0,1096401.0,278464.0,0.0,5318460.0,13486145.0,526043.0,0.0,526265.0,0.0,19884377.0,4458471.0,27139574.0,-30844.0,0.0,0.0,5469224.0,38256653.0,0.0,38256653.0,5826588.0,1517166.0,77731.0,252972.0,50506.0,52627.0,326082.0,18510.0,150777.0,3500.0,12912.0,192465.0,41030.0,20560.0,464830.0,0.0,0.0,2938252.0,-11.56,30.33,0.0,-23.99,-1.64,0.0,19.47,31.37,4.62,-25.27,-26.29,57.27,10.89,71.83,14.3,55.81,46.98,23.4,13.15,12.8,6.38,35.54,18.2,13.45,6.7,403.13,206.64,44.19,53.02,-15.9,-4.08,4.0,0.0,0.01,24.71,7.47,69.36,21.3,0.5,0.0,5.59,4.12,9.25,47.3,1.7,4.78,4.26,1136.9,0.0,13.22,92.11,0.0,0.0,0.0,4290.33,1033.0,1312.59,2577.15,2015.64,61.87,0.0,162.27,61.87,38.13,41.68,58.32,1236.21,91.49,60.9,165.48,165.48,7.57,0.0,0.0,188.5,0.0,0.0,139.94,89.71,53.11,50.23,85.51,24.48,32.18,77.21,8.87,8.77,38.32,11.33,214.93,152.09,324.64,15.61,28.3,9.1,31.37,11.74,0.27,0.29,0.76,8.58,0.43,8.58,42.52,0.47,0.47,0.0,0.0,0.0,0.0,0.0,3.99,91.41,0.66,5.99,0.27,0.0,0.02,20795.79,14.78,288.87,43.17,68.34,34.72,14.26,3.84,595.16,15.78,653.21,1959.69,54.36,28.02,71.98,43.04,11889.75,5826.59,1530.34,421.3,0.0,1127.8,112.0,1
