회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,"매출채권 대 상,제품비율",매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,"상품,제품회전률","원,부재료회전률",재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수
(주)네이처리퍼블릭,059032,2017/12,7,20,032004,화학물질 및 화학제품 제조업; 의약품 제외,0,0,-9.83,-29.95,-11.63,0,0,0,46.14,-9.33,-14.96,0,0,-6.18,0,0,67.89,-0.75,0,-3.62,-1.04,-1.18,0,-5.66,-1.90,0,-9.13,-42,0,-201.31,0,0,0,-5.74,-1.23,-5.89,32.11,100.75,-3.58,-0.05,-0.43,2.28,104.31,5.85,0.31,-0.05,1.50,33.08,169.04,-0.21,1.80,1.72,0,-14.35,95.23,0,0,0,"27,837.08","-1,004",0,-734.41,"10,230.03","1,991.16",0.25,-210.01,65.51,26.64,189.92,48.05,34.49,62.15,37.85,"2,091.16",55.50,50.89,203.32,149.15,34.16,0,145.34,52.43,198.26,155.82,73.31,60.89,51.84,0,9.05,16.90,33.29,3.45,5.54,-20.10,"999,999,999",59.18,19.91,42.32,21.60,58.32,-3.19,-35.01,-1.21,-0.73,0,1.56,1.63,2.52,55.67,4.11,13.16,27.74,2.36,2.99,11.22,32.52,12.35,123.28,0,5.84,62.47,4.63,52.15,1.60,0.26,0.01,"29,198.50",0,0,0,0,0,0,0,0,21.64,830.06,956.62,13.11,46.84,53.16,-27.57,"29,198.50","-9,657.19","13,675.76",-115.25,"21,049.75",730.58,"3,514.85",0,21.64,956.62,13.11,0
(주)네이처리퍼블릭,059032,2018/12,7,20,032004,화학물질 및 화학제품 제조업; 의약품 제외,0,0,-24.02,3.55,-31.01,0,,0,-23.26,-38.79,5.56,0,0,-10.76,0,0,63.11,-8.07,,-11.03,-15.86,-15.98,,-21.82,-28.07,,-38.33,-473.07,,-646.05,0,,,-21.88,-16.59,-22.65,36.89,108.07,-1.42,-0.03,0.18,3.10,109.43,5.69,0.51,-0.03,1.11,31.98,171.85,-0.13,1.04,1.26,0,-87.20,91.82,0,0,0,"29,295.88","-3,230",,-757.42,"6,097.96","1,180.06",0.32,"-2,365.34",59.48,29.64,146.82,41.86,40.52,50.08,49.92,"1,280.06",80.91,73.69,132.14,92.98,30.03,0,113.71,121.86,119.08,113.71,95.49,99.70,89.90,0,9.80,33.92,14.47,7.02,14.02,-254.27,"999,999,999",46.16,11.80,31.78,18.74,42.10,-11.67,-82.99,-5.83,-2.54,0,1.98,2.05,3.48,58.59,4.60,13.61,26.81,3.15,4.36,11.29,32.33,11.74,296.69,0,8.58,42.54,5.34,65.65,1.97,0.16,0.02,"16,687.68",0,0,,0,0,0,0,0,16.27,458.13,0,7.10,88.36,11.64,-155.29,"16,687.68","-22,323.71","14,745.22",-66.23,"20,137.65","1,310.18","2,884.58",0,16.27,0,7.10,0
(주)네이처리퍼블릭,059032,2019/12,7,20,032004,화학물질 및 화학제품 제조업; 의약품 제외,0,0,-33.75,-46.39,-39.71,0,,0,-15.97,-40.79,-19.19,0,0,-24.99,0,0,67.92,-6.75,,-11.03,-14.88,-15.05,,-24.58,-31.38,,-51.26,-319.79,,-522.34,0,,,-24.72,-15.57,-25.42,32.08,106.75,-2.43,-0.06,0.23,3.49,109.12,6.26,0.36,-0.06,1.32,36.02,229.96,-0.27,1.74,0.58,0,-216.19,86.16,0,0,0,"23,674.66","-2,612",,-930.49,"3,587.80",657.90,0.29,"-1,598.94",54.13,41.31,117.99,31.77,45.87,44.75,55.25,757.90,102.51,82.31,122.27,71.76,18.88,0,78.86,226.82,97.67,78.86,80.74,123.46,98.92,0,24.53,111.38,9.86,2.12,4.74,-512.65,"999,999,999",38.85,6.58,25.74,19.14,34.69,-18.04,-469.90,-9.97,-3.56,0,2.23,2.30,4.65,47.35,4.28,12.87,28.37,3.89,5.89,11.42,31.96,11.42,0,0,11.68,31.26,5.22,67.89,2.18,0.10,0.03,"17,011.83",0,0,,0,0,0,0,0,25.04,871.11,961.60,8.96,76.85,23.15,-123.16,"17,011.83","-17,442.24","13,074.09",-119.96,"17,995.21",753.90,"2,750.83",0,25.04,961.60,8.96,0
(주)네이처리퍼블릭,059032,2020/12,7,20,032004,화학물질 및 화학제품 제조업; 의약품 제외,0,0,-26.25,-10.95,-33.33,0,,0,-18.68,-90.31,-27.13,0,0,-17.91,0,0,61.58,-14.70,,-19.84,-34.28,-34.48,,-46.53,-122.05,,-164.71,-507.28,,-684.62,0,,,-45.86,-35.25,-47.58,38.42,114.70,-4.56,0.29,-0.66,5.06,119.17,7.17,0.37,0.24,1.20,35.81,297.29,0.94,2.86,5.29,0,"-3,164.83",-43.05,0,0,0,"17,252.61","-3,423",,"-2,371.86",232.30,-26.60,0.77,"-2,536.42",48.94,50.38,95.83,24.28,51.06,5.88,94.12,73.40,868.88,264.06,60.67,30.10,6.04,0,46.69,0,63.09,46.69,74.01,"1,601.53","1,372.48",0,229.05,0,-31.73,35.93,611.32,-39.56,-66.23,-2.13,-0.27,22.14,20.50,35.81,-28.09,-73.59,-26.44,-9.57,-51.32,2.35,2.40,8.30,34.51,3.27,12.93,28.23,4.52,8.20,10.05,36.32,10.05,0,0,15.60,23.40,4.88,74.98,2.10,0.08,0.03,"1,465.20",0,0,,0,0,0,0,0,2.92,84.25,0,1.06,811.01,-711.01,"-1,874.28","1,465.20","-26,655.11","11,882.95",396.47,"13,238.67",608.72,"1,993.49",0,2.92,0,1.06,0
(주)네이처리퍼블릭,059032,2021/12,7,20,032004,화학물질 및 화학제품 제조업; 의약품 제외,0,0,-1.98,6.29,5.42,0,,0,-3.68,-67.07,-9.32,0,0,-9.08,0,0,62.20,-2.99,,-5.55,-7.43,-7.56,,-14.05,-191.73,,-356.15,-92.11,,-171.09,0,,,-12.20,-7.77,-14.43,37.80,102.99,-2.56,0.73,1.42,6.09,105.42,7.77,0.45,0.68,0.97,32.42,416.41,1.93,5.42,5.45,0,"-10,330.97",-347.16,0,0,0,"15,405.39",-869,,"-1,224.70",16.54,-76.56,0.51,-460.53,52.63,46.03,111.12,28.40,47.37,1.97,98.03,23.44,"2,399.21",93.07,107.18,57.84,3.41,0,86.01,687.38,78.53,86.01,109.52,"4,965.23","2,487.48",0,"2,477.75","1,387.78",3.52,37.06,"1,877.30",-3.81,-6.59,-6.45,-0.77,20.06,19.46,37.48,-30.13,-79.69,-29.53,-11.55,-4.09,2.53,2.60,64.14,30.81,2.63,11.32,32.24,4.98,9.61,10.35,35.26,10.35,0,0,15.69,23.26,5.14,69.98,2.18,0.07,0.04,"14,071.43",0,0,,0,0,0,0,0,28.66,"1,255.46",0,11.21,74.86,25.14,-49.53,"14,071.43","-6,969.74","10,533.30",918.42,"7,674.30",605.75,"1,309.40",0,28.66,0,11.21,0
(주)네이처리퍼블릭,059032,2022/12,7,20,032004,화학물질 및 화학제품 제조업; 의약품 제외,0,0,4.21,-1.29,12.93,0,,0,25.29,0,15.41,0,0,-5.48,0,0,59.27,0.14,,-1.63,0.53,0.40,,-4.72,0,,0,4.83,,-57.22,0,,,-3.25,0.42,-4.98,40.73,99.86,-1.77,0.51,-0.25,5,101.60,6.91,0.37,0.49,0.70,35.01,490.50,1.46,4.23,4.33,0,0,0,0,0,0,"17,511.35",-286,,-103.24,0,0,0.93,24.15,57.04,51.07,132.77,27.91,42.96,0,102.97,0,0,0,60.32,29.51,1.38,0,76.79,0,67.35,76.79,114.02,0,0,0,0,0,-37.53,37.19,0,0.25,-2.21,0,0,19,15.62,33.18,-10.28,-28.46,-10.58,-3.74,0.27,2.89,3.05,0,35.02,2.87,9.65,37.83,5.26,10.26,10.81,33.77,10.81,0,0,13.36,27.31,6.40,78.89,2.27,0.07,0.04,"17,283.49",0,0,,0,0,0,0,0,33.77,"1,575.64",0,11.93,59.94,40.06,-13.69,"17,283.49","-2,366.69","10,359.66",737.03,"6,946.21",554.23,"1,053.07",0,33.77,0,11.93,0
(주)네이처리퍼블릭,059032,2023/12,7,20,032004,화학물질 및 화학제품 제조업; 의약품 제외,0,0,-5.49,8.04,-8.85,88.15,,0,-32.13,0,-0.64,-100,0,-1.04,-100,-100,58.75,0.26,,-1.08,0.95,0.76,,-3.13,0,,0,9.09,,-37.71,0,,,-1.24,0.80,-3.31,41.25,99.74,-1.34,0.66,-0.09,4.29,101.07,7.90,0.49,0.64,1.11,42.95,279.83,1.81,5.98,5.71,0,0,0,0,0,0,"17,400.09",-189,,488.34,0,0,0.99,45.45,55.01,38.02,122.29,34.10,44.99,0,107.14,0,0,0,55.69,34.51,0.26,0,129.06,0,71.80,129.06,179.76,0,0,0,0,0,-43.77,36.02,0,0.36,-0.65,0,0,19.38,15.19,32.16,3.07,9.14,3.29,1.11,0.40,2.89,3.05,0,34.80,2.75,8.18,44.61,5.16,9.36,11.50,31.73,11.50,0,0,11.75,31.07,6.58,75.85,1.89,0.07,0.06,"19,979.37",0,0,,0,0,0,0,0,41.31,"1,013.58",0,13.88,58.21,41.79,-7.81,"19,979.37","-1,559.66","11,629.93",944.83,"6,612.49",717.57,"1,634.21",0,41.31,0,13.88,0
(주)뉴메디팜,081371,2016/12,7,46,074604,도매 및 상품 중개업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80,1.47,0,0.53,4.68,4.67,0,1.69,16.82,0,6.10,107.89,0,39.12,47.99,0,0,5.37,4.69,1.70,90.20,98.53,-0.83,1.16,0.01,0,99.37,5.08,0.39,1.16,0,0,674.40,5.09,6.32,12.65,0,0,84.41,0,0,0,"367,443.75",978,0,0,"64,145.02",541.45,0,"5,394.56",95.04,13.06,"1,915.40",82.63,4.96,27.75,72.25,641.45,17.88,10.62,178.36,155.07,0.79,0,652,29.72,206.18,652,316.23,260.39,192.03,34.96,68.35,45.43,41.75,29.16,105.09,1.27,1.55,23.42,5.41,29.90,1.56,62.57,0,0,0,0,1.27,3.18,3.20,11.46,73.49,4.40,8.10,45.05,3.34,3.85,25.62,14.25,25.62,0,0,3.93,92.88,64.07,"1,555.76",2.14,0.05,0.02,"1,507.27",0,0,0,0,0,0,0,0,12.54,"6,136.34","30,145,380",7.89,64.41,35.59,6.75,"1,507.27",121.40,970.84,221.18,119.71,74.13,0,0,12.54,"30,145,380",7.89,0
(주)뉴메디팜,081371,2017/12,7,46,074604,도매 및 상품 중개업,0,0,-10.57,32.93,-10.36,36.32,0,-4.69,54.73,-9.40,-6.87,0,0,-14.63,0,0,14.49,2.15,0,0.54,3.36,3.36,0,0.85,12.03,0,3.05,73.54,0,18.64,34.05,0,0,3.06,3.38,0.86,85.51,97.85,-1.46,1.41,0,0,99.31,4.11,0.14,1.42,0.05,24.45,310.77,3.06,7.78,7.47,0,82.79,82.79,0,0,0,"171,095.64",932,0,768.82,"29,057.01",481.14,0,"3,677.02",95.26,22.54,"2,011.25",73.80,4.74,28.11,71.89,581.14,16.85,12.55,153,118.52,0.64,0,340.31,65.05,190.40,340.31,178.73,255.74,221.49,71.41,34.25,29.17,33,30.10,107.07,1.52,1.49,23.27,4.81,60.88,3.11,60.05,0.52,1.24,0.37,0.22,1.52,1.56,1.57,5.60,34.22,2.17,4.03,90.68,1.64,1.99,9.37,38.97,9.37,0,0,2.02,180.29,32.19,622,1.02,0.14,0.01,"1,259.40",0,0,0,0,0,0,0,0,11.72,"3,857.04","25,188,040",7.08,57.68,42.32,7.70,"1,259.40",123.10,726.44,251.31,126.69,23.90,7.97,0,11.72,"25,188,040",7.08,0
(주)뉴메디팜,081371,2018/12,7,46,074604,도매 및 상품 중개업,0,0,20.39,159.13,21.23,93.77,,337.46,-12.42,14.03,59.09,0,0,3.43,0,0,13.78,2.62,,1.50,6.27,6.25,,3.58,22.91,,13.11,142.50,,81.55,22.74,,,4.84,6.29,3.60,86.22,97.38,-0.79,0.53,0,0,98.17,3.09,0.11,0.54,0.09,32.19,126.61,1.73,4.33,4.49,0,84.91,84.91,0,0,0,"272,202.23","4,078",,"1,138.48","33,134.56",562.69,0,"7,124.84",95.93,16.28,"2,357.31",80.31,4.07,26.63,73.37,662.69,15.28,10.42,157.38,131.76,3.25,0,474.60,44.65,190.53,474.60,249.10,275.57,228.93,59.89,46.65,35.51,34.98,26.97,101.29,4.91,4.47,22.61,5.63,40.02,1.83,45.49,1.04,2.84,0.77,0.35,4.96,2.39,2.40,8.75,54.44,3.29,6.18,59.05,2.50,3.09,13.08,27.91,13.08,0,0,3.25,112.48,54.66,482.83,1.52,0.10,0.01,"1,761.06",0,0,,0,0,0,0,0,13.61,"2,081.33","35,221,180",6.22,48.82,51.18,24.08,"1,761.06",517.89,859.70,149.34,179.12,30.99,24.02,0,13.61,"35,221,180",6.22,0
(주)뉴메디팜,081371,2019/12,7,46,074604,도매 및 상품 중개업,0,0,21.99,-20.04,23.41,33.11,,56.62,164.46,19.27,27.96,0,0,-11.49,0,0,10.55,2.72,,1.83,6.90,6.87,,4.62,26.11,,17.58,189.68,,127.72,18.43,,,6.49,6.90,4.64,89.45,97.28,-0.58,0.74,0,0,97.86,3.64,0.11,0.75,0.12,39.38,163.03,2.53,4.44,5.66,0,87.35,87.35,0,0,0,"348,307.20","6,386",,"-23,549.62","39,520.72",690.41,0,"9,483.85",97.05,34.89,"3,287.03",63.19,2.95,26.03,73.97,790.41,11.34,7.21,164.34,107.01,5.48,0,163,89.11,195.18,163,83.51,284.14,226.84,65.87,57.30,39.26,38,38.78,148.98,3.63,3.90,22.74,6.90,38.29,1.37,43.41,-9.98,-19.03,-7.38,-3.22,3.68,2.52,2.53,9.59,69.66,3.42,7.63,47.86,2.61,3.56,9.83,37.12,9.83,0,0,3.96,92.23,72.97,475.80,1.61,0.16,0.01,"2,636.53",0,0,,0,0,0,0,0,16.70,"3,897.09","52,730,519.40",7.28,49,51,25.19,"2,636.53",776.07,"1,291.92",267.79,219.37,38.16,43.22,0,16.70,"52,730,519.40",7.28,0
(주)뉴메디팜,081371,2020/12,7,46,074604,도매 및 상품 중개업,0,0,4.87,71.80,4.06,-14,,-28.62,17.28,11.53,-3.11,0,0,31.34,0,0,8.61,2.42,,1.35,5.26,5.24,,2.93,19.51,,10.91,163.13,,91.17,24.86,,,4.34,5.27,2.94,91.39,97.58,-0.70,0.65,0,0,98.29,2.72,0.09,0.66,0.13,33.94,121.23,1.93,5.26,4.39,0,88.66,88.66,0,0,0,"337,470.06","4,559",,"15,043.53","44,079.32",781.59,0,"8,156.49",96.30,39.32,"2,604.48",58.44,3.70,27.69,72.31,881.59,13.36,9.20,161.02,97.71,0.82,0,138.16,103.76,134.37,138.16,102.82,261.19,216.02,59.71,45.16,34.27,36.49,26.50,95.73,3.68,3.64,24.55,7.82,44.55,1.54,47,-3.69,-10.08,-2.67,-1.26,3.73,2.17,2.18,8.07,67.49,2.97,6.43,56.73,2.24,3.57,6.04,60.40,6.04,0,0,4.04,90.35,65.09,381.73,1.39,0.27,0.01,"2,037.99",0,0,,0,0,0,0,0,12.31,"1,753.43","40,759,760",5.81,46.06,53.94,23.26,"2,037.99",601.50,938.65,227.67,194.32,29.43,46.42,0,12.31,"40,759,760",5.81,0
(주)뉴메디팜,081371,2021/12,7,46,074604,도매 및 상품 중개업,0,0,-19.77,-16,-20.40,2.81,,-17.90,-35,8.49,20.93,0,0,-3.32,0,0,7.75,2.05,,0.92,5.87,5.85,,2.61,18.25,,8.14,167.72,,74.85,35.07,,,4.01,5.87,2.62,92.25,97.95,-0.71,0.49,0,0,98.65,2.28,0.07,0.50,0.14,36.79,163.68,2.06,5.17,5,0,89.54,89.54,0,0,0,"408,101.93","3,742",,"7,690.74","47,821.75",856.43,0,"8,385.92",95.54,32.11,"2,144.33",64.87,4.46,37.44,62.56,956.43,11.90,11.17,158.99,107.94,1.06,0,187.12,86.54,460.47,187.12,40.64,167.10,160.51,0,6.58,6.95,35.45,30.99,82.78,4.10,3.74,33.53,8.56,33.74,1.42,31.15,14.23,28.71,8.90,2.79,4.18,2.84,2.86,8.88,81.62,4.18,10.48,34.84,2.96,4.64,8.21,44.48,8.21,0,0,5.21,70.04,70.50,396.92,1.82,0.34,0.01,"2,013.09",0,0,,0,0,0,0,0,15.15,"2,061.95","27,689.18",4.74,47.60,52.40,19.33,"2,013.09",571.98,958.14,208.46,188.35,27.47,58.68,0,15.15,"27,689.18",4.74,0
(주)뉴메디팜,081371,2022/12,7,46,074604,도매 및 상품 중개업,0,0,54.51,132.62,56.44,16.65,,1.22,1.31,2,81.38,0,0,13.22,0,0,4.38,1.32,,0.51,6.02,6.02,,2.33,20.25,,7.84,195.64,,75.76,27.19,,,4.31,6.04,2.34,95.62,98.68,-0.66,0.43,0,0,99.34,1.36,0.04,0.44,0.11,35.13,105.08,2.82,3.69,5.08,0,95.56,95.56,0,0,0,"740,209.01","3,788",,"-46,124.48","48,777.41",875.55,0,"9,782.17",96.74,20.79,"2,963.02",76.62,3.26,24.71,75.29,975.55,13.21,7.55,170.36,134.94,0.59,0,358.57,50.35,426.27,358.57,84.12,304.62,229.75,62.52,74.87,46.31,39.95,44.37,179.54,3.03,2.51,22.18,8.76,21.14,0.82,26.58,-12.93,-21.94,-9.74,-2.60,3.04,4.55,4.57,15.33,148.04,6.48,30.02,12.16,4.73,6.32,18.77,19.45,18.77,0,0,6.86,53.17,122,474.11,2.95,0,0.02,"2,187.53",0,0,,0,0,0,0,0,10.66,963.20,"54,775.25",2.84,47.40,52.60,18.01,"2,187.53",507.02,"1,036.91",334.75,193.11,34.04,81.71,0,10.66,"54,775.25",2.84,0
(주)뉴메디팜,081371,2023/12,7,46,074604,도매 및 상품 중개업,0,0,-20.98,-38.26,-21.32,14.72,,18.21,-7.47,2.27,-28.16,0,0,-10.66,0,0,6.41,2.11,,0.84,6.42,6.35,,2.53,22.75,,9.08,224.45,,89.56,21.17,,,5.17,6.37,2.54,93.59,97.89,-1.09,0.87,0,0,98.98,1.75,0.05,0.88,0.12,25.93,184.84,3.65,7.67,6.37,100,95.81,95.81,0,0,0,"531,747.91","4,478",,"29,547.57","49,885.44",897.71,0,"11,222.43",96.31,24.45,"2,609.27",72.76,3.69,31.99,68.01,997.71,11.54,8.11,176.83,133.59,6.05,0,277.33,56.28,468.37,277.33,59.21,212.64,170.28,72.56,42.37,32.38,41.85,39.88,124.69,2.35,2.16,28.78,8.98,32.08,1.15,29.22,-7.81,-13.33,-5.31,-1.56,2.41,3.01,3.02,10.78,106.35,4.18,19.29,18.93,3.12,4.02,13.91,26.23,13.91,0,0,4.35,83.82,87.17,301.11,1.98,0,0.01,"2,304.72",0,0,,0,0,0,0,0,14.21,"1,643.77","57,704.65",4.17,41.68,58.32,20.21,"2,304.72",562.49,960.70,483.62,202.76,28.26,66.89,0,14.21,"57,704.65",4.17,0
(주)뉴아세아,068377,2014/12,7,24,032509,1차 금속 제조업,1989/09/06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,-12.91,0,-156.07,-4.91,-9.16,0,-110.67,0,0,0,-71.82,0,-868.05,0,0,0,-89.05,-9.29,-112.32,97.33,112.91,-143.16,30.49,0.08,0.04,196.86,2.40,0.12,9.61,6.33,28.91,0,20.78,"1,472.28","2,944.56",0,0,0,0,0,0,"2,780.89","-16,054",0,927.73,0,0,0,-359.11,24.02,85.12,31.61,3.57,75.98,0,104.02,0,0,0,63.94,9.52,2.63,0,10.81,0,96.02,11.49,11.26,0,0,0,0,0,-13.54,0.88,0,-0.35,-4.12,0,0,33.87,107.16,277.90,5.69,673.25,5.91,16.68,-0.42,0.71,0.72,0,5.56,0.68,30.82,11.84,2.95,19.84,3.47,105.23,3.69,97.12,146.68,32.09,11.37,0.93,1.21,1.15,0.21,0.01,"-7,791.53",0,0,0,0,0,0,0,0,-34.57,-59.08,-148.66,-97.50,0,0,0,"-7,791.53","-12,472.77",607.63,"2,436.32",3.14,29.44,"1,604.72",0,-34.57,-148.66,-97.50,0
(주)뉴아세아,068377,2015/12,7,24,032509,1차 금속 제조업,1989/09/06,,-20.69,-14.53,8.52,0,0,0,9.40,0,12.37,0,0,-29.93,0,0,3.99,-9.01,0,-55.52,-2.17,-4,0,-24.67,0,0,0,-28.16,0,-173.51,0,0,0,-23.04,-4.07,-25.09,96.01,109.01,-46.51,3.68,0.01,0.12,149.69,3.63,0.35,2.20,9.46,14.01,0,1.40,353.98,353.98,0,0,0,0,0,0,"1,562.48",-882,0,89.43,0,0,0,-140.81,32.86,85.81,48.95,4.66,67.14,0,132.76,0,0,0,62.83,8.92,5.39,0,4.20,0,46.09,4.30,9.10,0,0,0,0,0,-19.45,1.11,0,-1.15,-14.09,0,0,62.85,162.18,195.37,6.70,803.04,8.89,17.71,-2.45,0.44,0.45,0,3.12,0.38,18.37,19.87,1.59,10.96,1.86,196.09,1.94,62.03,164.83,25.31,14.42,0.62,0.73,0.62,0.11,0.01,"-2,622.11",0,0,0,0,0,0,0,0,-14.67,-23.26,-64.77,-29.20,0,0,0,"-2,622.11","-4,986.25",544.72,330.51,15.80,52.60,"1,420.50",0,-14.67,-64.77,-29.20,0
(주)뉴아세아,068377,2016/12,7,24,032509,1차 금속 제조업,1989/09/06,,-11.58,-11.70,-8.93,0,0,0,-27.13,0,52.17,0,0,-12.88,0,0,-0.08,-12.25,0,-27.39,-7.60,-9.94,0,-22.23,0,0,0,-66.71,0,-149.22,0,0,0,-23.17,-10.14,-22.67,100.08,112.25,-15.15,-1.16,-0.02,0.04,125.71,3.74,0.28,-0.87,7.49,16.16,0,-0.67,119.03,119.03,0,0,0,0,0,0,"2,723.53","-1,434",0,24.21,0,0,0.54,-333.54,33.85,68.66,51.17,10.61,66.15,0,150.23,0,0,0,69.10,21.66,9.68,0,21.30,0,53.74,45.08,39.64,0,0,0,0,0,-15.13,1.25,0,-7.10,"999,999,999",0,0,41.07,82.17,113.24,1.34,160.46,2.01,2.32,0,0.81,0.83,0,5.45,0.58,14.27,25.57,2.43,10.89,3.14,116.38,4.11,45.33,20.49,27.50,13.27,1.22,1.29,0.97,0.06,0.01,"-1,737.27",0,0,0,0,0,0,0,0,-10.99,-17.45,-59.75,-12.71,0,0,0,"-1,737.27","-3,743.47",684.08,-158.41,58.16,50.91,"1,371.47",0,-10.99,-59.75,-12.71,0
(주)뉴아세아,068377,2017/12,7,24,032401,1차 금속 제조업,1989/09/06,,49.88,41.49,67.57,0,0,0,90.34,0,59.61,0,0,40.82,0,0,10,1.06,0,-3.30,1.19,1.17,0,-3.65,0,0,0,10.77,0,-33.59,0,0,0,-0.45,1.19,-3.72,90,98.94,-4.36,2.89,-0.04,0.02,103.24,3.66,0.17,2.75,5.50,16.98,329.09,2.49,320.34,320.34,0,0,0,0,0,0,"5,087.25",-169,0,114.46,0,0,0.04,53.85,37.84,77.99,60.89,8.33,62.16,0,114.03,0,0,0,63.35,13.95,2.46,0,20.41,0,41.43,52.75,49.26,0,0,0,0,0,-21.89,0.84,0,0.36,-0.14,0,0,32.82,57.72,106.33,1.13,154.60,1.29,1.40,0.37,1.10,1.13,0,10.17,0.86,8.90,41,3.05,11.95,4.09,89.23,9.83,31.61,9.34,19.75,18.48,1.73,1.81,1.20,0.07,0.01,"2,108.49",0,0,0,0,0,0,0,0,8.90,14.97,106.69,9.67,39.83,60.17,-34.15,"2,108.49",-720.10,839.73,630.80,56.51,38.44,"1,263.12",0,8.90,106.69,9.67,0
(주)뉴아세아,068377,2018/12,7,24,032401,1차 금속 제조업,1989/09/06,,-1.33,-3.09,4.84,0,,0,1.08,0,28.36,0,0,-5.08,0,0,9.94,-0.88,,18.51,-1.05,-1.05,,22.02,0,,0,-11.55,,241.70,0.93,,,24.24,-1.06,22.26,90.06,100.88,19.39,1.86,0.01,0.05,84.77,4.53,0.17,1.81,4.07,17.88,403.81,2.10,352.89,301.90,0,"-9,208.74","-1,006.55",0,0,0,"6,529.96","1,216",,131.90,159.33,-68.08,0.12,-57.76,40.21,75.18,67.25,9.98,59.79,2.93,97.07,31.92,"2,042.13",184.32,59.52,14.77,1.92,0,26.56,0,64.12,71.15,41.42,"3,315.56","2,307.66",0,"1,007.90",0,-27.35,38.38,"1,310.74",-0.47,10.93,-6.24,-0.68,32.80,51.26,83.48,2.33,5.89,2.26,1.89,-0.47,1.19,1.20,0,13.06,1.13,8.79,41.53,3.05,13,3.98,91.64,10.48,31.09,8.16,16.95,21.53,1.95,2.02,1.16,0.08,0.01,"8,275.24",0,0,,0,0,0,0,0,35.40,60.64,719.23,29.56,15.79,84.21,62.61,"8,275.24","5,181.44","1,306.56",521.91,42.81,48.75,"1,173.78",0,35.40,719.23,29.56,0
